Z_bin,param,elm_id,region,cellType,X,Y,Z,Resistivity(ohm.m),Resistivity(log10),Sensitivity(log10),Scaled_Sensitivity(log10),Conductivity(mS/m),eX,eY,source,eX_index,filtered_row_index,x,y
-0.5,176.0,176.0,1.0,5.0,8.970590000000001,0.0,-0.45979333333333333,0.70397,-0.15245,-0.37628,1.89648,1420.5150787675611,7,12,29,0,29,478698.2460474673,3617327.413689529
-0.2,611.0,611.0,1.0,5.0,9.004036666666666,0.0,-0.22694666666666666,0.69102,-0.16051,-0.25535,2.08046,1447.1361176232238,7,12,29,0,29,478698.2460474673,3617327.413689529
-0.1,526.0,526.0,1.0,5.0,9.002018333333334,0.0,-0.11347333333333333,0.69167,-0.162875,0.81214,3.2028499999999998,1464.3895431501069,7,12,29,0,29,478698.2460474673,3617327.413689529
-5.1000000000000005,421.0,421.0,1.0,5.0,8.97472,0.0,-5.1047166666666675,0.99713,-0.00125,-2.22188,-0.81191,1002.8782606079449,7,12,30,0,30,478699.4160921599,3617347.422712993
-4.7,581.0,581.0,1.0,5.0,8.945943333333334,0.0,-4.716693333333334,0.97232,-0.01219,-2.23535,-0.79294,1028.4679940760243,7,12,30,0,30,478699.4160921599,3617347.422712993
-4.1000000000000005,775.0,775.0,1.0,5.0,9.19391,0.0,-4.138573333333333,0.92558,-0.03359,-2.14408,-0.47152,1080.4036387994556,7,12,30,0,30,478699.4160921599,3617347.422712993
-4.0,365.0,365.0,1.0,5.0,8.895116666666667,0.0,-3.989410000000001,0.9238,-0.03442,-1.85504,-0.21901,1082.485386447283,7,12,30,0,30,478699.4160921599,3617347.422712993
-3.7,277.0,277.0,1.0,5.0,8.884423333333334,0.0,-3.6516866666666665,0.90631,-0.04272,-1.88993,-0.20691,1103.375224812702,7,12,30,0,30,478699.4160921599,3617347.422712993
-3.5,368.0,368.0,1.0,5.0,9.163756666666666,0.0,-3.4778766666666665,0.88538,-0.05287,-1.68609,0.05677,1129.4585375770855,7,12,30,0,30,478699.4160921599,3617347.422712993
-3.2,279.0,279.0,1.0,5.0,9.13874,0.0,-3.1630900000000004,0.86634,-0.06231,-1.72549,0.07368,1154.2812290786528,7,12,30,0,30,478699.4160921599,3617347.422712993
-3.0,216.0,216.0,1.0,5.0,8.858866666666666,0.0,-3.01786,0.86775,-0.06161,-1.52818,0.33619,1152.4056467876692,7,12,30,0,30,478699.4160921599,3617347.422712993
-2.7,177.0,177.0,1.0,5.0,8.836256666666666,0.0,-2.719716666666667,0.8494,-0.07089,-1.55494,0.34874,1177.301624676242,7,12,30,0,30,478699.4160921599,3617347.422712993
-2.6,412.0,412.0,1.0,5.0,9.05371,0.0,-2.5550633333333335,0.82519,-0.08345,-1.38521,0.61447,1211.842121208449,7,12,30,0,30,478699.4160921599,3617347.422712993
-2.3000000000000003,774.0,774.0,1.0,5.0,9.022946666666666,0.0,-2.2714333333333334,0.80477,-0.09433,-1.50547,0.62909,1242.5910508592517,7,12,30,0,30,478699.4160921599,3617347.422712993
-1.8,371.0,371.0,1.0,5.0,9.002766666666666,0.0,-1.7545733333333333,0.76263,-0.11768,-1.05153,1.12983,1311.2518521432412,7,12,30,0,30,478699.4160921599,3617347.422712993
-1.5,280.0,280.0,1.0,5.0,8.994416666666666,0.0,-1.5098099999999999,0.74214,-0.12951,-1.08719,1.15504,1347.4546581507532,7,12,30,0,30,478699.4160921599,3617347.422712993
-1.4000000000000001,184.0,184.0,1.0,5.0,9.19985,0.0,-1.3845266666666667,0.70983,-0.14885,-0.92721,1.33117,1408.7880196666808,7,12,30,0,30,478699.4160921599,3617347.422712993
-1.2000000000000002,141.0,141.0,1.0,5.0,9.178973333333333,0.0,-1.1519566666666667,0.68889,-0.16185,-0.93172,1.35889,1451.6105619184484,7,12,30,0,30,478699.4160921599,3617347.422712993
-1.0,374.0,374.0,1.0,5.0,8.971686666666665,0.0,-1.0246899999999999,0.70708,-0.15053,-0.69397,1.6342,1414.2671267749051,7,12,30,0,30,478699.4160921599,3617347.422712993
-0.8,185.0,185.0,1.0,5.0,8.978303333333335,0.0,-0.7987566666666667,0.69141,-0.16027,-0.7791,1.70593,1446.319839169234,7,12,30,0,30,478699.4160921599,3617347.422712993
-0.7000000000000001,236.0,236.0,1.0,5.0,9.008883333333333,0.0,-0.680335,0.6830350000000001,-0.16598000000000002,-0.81089,1.79321,1466.920574757399,7,12,30,0,30,478699.4160921599,3617347.422712993
-0.5,403.0,403.0,1.0,5.0,9.026773333333333,0.0,-0.4719933333333334,0.67184,-0.17328,-0.82651,1.932515,1492.1863181754538,7,12,30,0,30,478699.4160921599,3617347.422712993
-0.4,206.0,206.0,1.0,5.0,9.014083333333334,0.0,-0.3820733333333333,0.66681,-0.176,-0.79753,1.85696,1499.6775693225957,7,12,30,0,30,478699.4160921599,3617347.422712993
-0.2,836.0,836.0,1.0,5.0,9.012373333333333,0.0,-0.18345666666666668,0.66373,-0.17801,-0.82636,1.96829,1506.6367348168683,7,12,30,0,30,478699.4160921599,3617347.422712993
-0.1,699.5,699.5,1.0,5.0,9.006186666666668,0.0,-0.09172833333333333,0.66458,-0.17851,0.58622,3.3555200000000003,1512.0550521820987,7,12,30,0,30,478699.4160921599,3617347.422712993
-5.1000000000000005,421.0,421.0,1.0,5.0,8.97472,0.0,-5.1047166666666675,1.15542,0.06274,-2.1116,-0.70163,865.4861435668415,7,12,31,0,31,478701.07324792346,3617344.796949768
-4.7,581.0,581.0,1.0,5.0,8.945943333333334,0.0,-4.716693333333334,1.13027,0.05318,-2.12841,-0.686,884.7443531191661,7,12,31,0,31,478701.07324792346,3617344.796949768
-4.1000000000000005,775.0,775.0,1.0,5.0,9.19391,0.0,-4.138573333333333,1.08454,0.03524,-2.04684,-0.37428,922.0499013406605,7,12,31,0,31,478701.07324792346,3617344.796949768
-4.0,365.0,365.0,1.0,5.0,8.895116666666667,0.0,-3.989410000000001,1.08687,0.03618,-1.75609,-0.12005,920.0732378297313,7,12,31,0,31,478701.07324792346,3617344.796949768
-3.7,277.0,277.0,1.0,5.0,8.884423333333334,0.0,-3.6516866666666665,1.06075,0.02561,-1.78549,-0.10246,942.7292010370021,7,12,31,0,31,478701.07324792346,3617344.796949768
-3.5,368.0,368.0,1.0,5.0,9.163756666666666,0.0,-3.4778766666666665,1.03783,0.01613,-1.59274,0.15012,963.5489434685835,7,12,31,0,31,478701.07324792346,3617344.796949768
-3.2,279.0,279.0,1.0,5.0,9.13874,0.0,-3.1630900000000004,1.00849,0.00367,-1.62496,0.17422,991.5814732917529,7,12,31,0,31,478701.07324792346,3617344.796949768
-3.0,216.0,216.0,1.0,5.0,8.858866666666666,0.0,-3.01786,1.01027,0.00444,-1.43342,0.43095,989.8344007047621,7,12,31,0,31,478701.07324792346,3617344.796949768
-2.7,177.0,177.0,1.0,5.0,8.836256666666666,0.0,-2.719716666666667,0.98433,-0.00686,-1.45533,0.44835,1015.9194579053773,7,12,31,0,31,478701.07324792346,3617344.796949768
-2.6,412.0,412.0,1.0,5.0,9.05371,0.0,-2.5550633333333335,0.95761,-0.01881,-1.29453,0.70515,1044.2664550286652,7,12,31,0,31,478701.07324792346,3617344.796949768
-2.3000000000000003,774.0,774.0,1.0,5.0,9.022946666666666,0.0,-2.2714333333333334,0.94005,-0.02685,-1.42246,0.7121,1063.7732035530025,7,12,31,0,31,478701.07324792346,3617344.796949768
-1.8,371.0,371.0,1.0,5.0,9.002766666666666,0.0,-1.7545733333333333,0.90227,-0.04466,-1.00673,1.17463,1108.3156926418922,7,12,31,0,31,478701.07324792346,3617344.796949768
-1.5,280.0,280.0,1.0,5.0,8.994416666666666,0.0,-1.5098099999999999,0.88751,-0.05182,-1.05697,1.18525,1126.7478676296605,7,12,31,0,31,478701.07324792346,3617344.796949768
-1.4000000000000001,184.0,184.0,1.0,5.0,9.19985,0.0,-1.3845266666666667,0.84919,-0.07099,-0.93253,1.32585,1177.5927648700526,7,12,31,0,31,478701.07324792346,3617344.796949768
-1.2000000000000002,141.0,141.0,1.0,5.0,9.178973333333333,0.0,-1.1519566666666667,0.83098,-0.08041,-0.94554,1.34506,1203.398397073335,7,12,31,0,31,478701.07324792346,3617344.796949768
-1.0,374.0,374.0,1.0,5.0,8.971686666666665,0.0,-1.0246899999999999,0.86837,-0.06129,-0.71027,1.6179,1151.5828506281885,7,12,31,0,31,478701.07324792346,3617344.796949768
-0.8,185.0,185.0,1.0,5.0,8.978303333333335,0.0,-0.7987566666666667,0.85738,-0.06683,-0.79525,1.68978,1166.3439781660406,7,12,31,0,31,478701.07324792346,3617344.796949768
-0.7000000000000001,236.0,236.0,1.0,5.0,9.008883333333333,0.0,-0.680335,0.85022,-0.07112500000000001,-0.863025,1.7410700000000001,1179.7207807157133,7,12,31,0,31,478701.07324792346,3617344.796949768
-0.5,403.0,403.0,1.0,5.0,9.026773333333333,0.0,-0.4719933333333334,0.839055,-0.07695,-0.856795,1.9022350000000001,1195.9047153042536,7,12,31,0,31,478701.07324792346,3617344.796949768
-0.4,206.0,206.0,1.0,5.0,9.014083333333334,0.0,-0.3820733333333333,0.84132,-0.07504,-0.86369,1.7908,1188.6083773118432,7,12,31,0,31,478701.07324792346,3617344.796949768
-0.2,836.0,836.0,1.0,5.0,9.012373333333333,0.0,-0.18345666666666668,0.83882,-0.07633,-0.89466,1.9,1192.1508786151976,7,12,31,0,31,478701.07324792346,3617344.796949768
-0.1,699.5,699.5,1.0,5.0,9.006186666666668,0.0,-0.09172833333333333,0.83822,-0.07791000000000001,0.730885,3.500185,1199.9976264607565,7,12,31,0,31,478701.07324792346,3617344.796949768
-5.0,411.0,411.0,1.0,5.0,9.01674,0.0,-5.038876666666666,1.02218,0.00953,-1.78586,-0.64241,978.3012776614686,7,12,32,0,32,478700.39840960864,3617343.6005490073
-4.6000000000000005,105.0,105.0,1.0,5.0,9.086263333333335,0.0,-4.633253333333333,1.01152,0.00497,-1.95559,-0.60302,988.6111989876622,7,12,32,0,32,478700.39840960864,3617343.6005490073
-4.4,98.0,98.0,1.0,5.0,8.85889,0.0,-4.406376666666667,1.01224,0.00528,-2.03375,-0.37015,987.9080060064806,7,12,32,0,32,478700.39840960864,3617343.6005490073
-4.1000000000000005,410.0,410.0,1.0,5.0,9.096456666666667,0.0,-4.067623333333334,1.00093,0.0004,-1.98412,-0.25263,999.0708640963902,7,12,32,0,32,478700.39840960864,3617343.6005490073
-3.8000000000000003,240.0,240.0,1.0,5.0,8.9778,0.0,-3.8245566666666666,1.00099,0.00043,-1.6669,-0.10778,999.0109791306606,7,12,32,0,32,478700.39840960864,3617343.6005490073
-3.5,693.0,693.0,1.0,5.0,9.124113333333334,0.0,-3.478803333333333,0.9869,-0.00573,-1.70758,0.02879,1013.273887931908,7,12,32,0,32,478700.39840960864,3617343.6005490073
-3.3000000000000003,762.0,762.0,1.0,5.0,8.887123333333335,0.0,-3.258736666666666,0.99624,-0.00163,-1.56276,0.29434,1003.7741909580021,7,12,32,0,32,478700.39840960864,3617343.6005490073
-2.9000000000000004,666.0,666.0,1.0,5.0,8.914093333333334,0.0,-2.94516,0.9917,-0.00362,-1.45932,0.3002,1008.3694665725521,7,12,32,0,32,478700.39840960864,3617343.6005490073
-2.8000000000000003,575.0,575.0,1.0,5.0,9.19553,0.0,-2.8065700000000002,0.96629,-0.01489,-1.19996,0.52834,1034.8860073062951,7,12,32,0,32,478700.39840960864,3617343.6005490073
-2.3000000000000003,381.0,381.0,1.0,5.0,8.91453,0.0,-2.2892200000000003,0.99007,-0.00433,-0.8509,0.8889,1010.0295938671003,7,12,32,0,32,478700.39840960864,3617343.6005490073
-2.0,53.0,53.0,1.0,5.0,8.853226666666666,0.0,-2.0108566666666667,0.99787,-0.00093,-1.13947,0.86465,1002.1345465842244,7,12,32,0,32,478700.39840960864,3617343.6005490073
-1.8,13.0,13.0,1.0,5.0,9.001890000000001,0.0,-1.8187200000000001,0.96923,-0.01357,-0.88076,1.13209,1031.7468505927386,7,12,32,0,32,478700.39840960864,3617343.6005490073
-1.6,809.0,809.0,1.0,5.0,8.82002,0.0,-1.5820433333333332,0.99702,-0.0013,-1.00493,1.26159,1002.9889069426891,7,12,32,0,32,478700.39840960864,3617343.6005490073
-1.4000000000000001,496.0,496.0,1.0,5.0,8.891150000000001,0.0,-1.3650666666666667,0.98195,-0.00791,-0.70516,1.41066,1018.381791333571,7,12,32,0,32,478700.39840960864,3617343.6005490073
-1.3,552.0,552.0,1.0,5.0,9.14742,0.0,-1.3235666666666668,0.91691,-0.03767,-0.75595,1.33882,1090.619580983957,7,12,32,0,32,478700.39840960864,3617343.6005490073
-0.9,398.5,398.5,1.0,5.0,8.928374999999999,0.0,-0.9031666666666667,0.9756,-0.011134999999999999,-0.446715,1.714035,1026.9298483492526,7,12,32,0,32,478700.39840960864,3617343.6005490073
-0.6000000000000001,41.0,41.0,1.0,5.0,9.134826666666667,0.0,-0.6200733333333334,0.90301,-0.04431,-0.3718,1.76592,1107.4074484224982,7,12,32,0,32,478700.39840960864,3617343.6005490073
-0.5,176.0,176.0,1.0,5.0,8.970590000000001,0.0,-0.45979333333333333,0.98166,-0.00804,-0.43458,1.83818,1018.6826396104558,7,12,32,0,32,478700.39840960864,3617343.6005490073
-0.2,611.0,611.0,1.0,5.0,9.004036666666666,0.0,-0.22694666666666666,0.96922,-0.01358,-0.38901,1.9468,1031.7574957182064,7,12,32,0,32,478700.39840960864,3617343.6005490073
-0.1,526.0,526.0,1.0,5.0,9.002018333333334,0.0,-0.11347333333333333,0.9701550000000001,-0.017019999999999997,0.7672,3.157905,1049.2439969638908,7,12,32,0,32,478700.39840960864,3617343.6005490073
-5.1000000000000005,421.0,421.0,1.0,5.0,8.97472,0.0,-5.1047166666666675,1.19356,0.07684,-2.20661,-0.79665,837.8296859814337,7,12,33,0,33,478696.5054751608,3617342.930974306
-4.7,581.0,581.0,1.0,5.0,8.945943333333334,0.0,-4.716693333333334,1.15501,0.06258,-2.21174,-0.76934,865.7933697543743,7,12,33,0,33,478696.5054751608,3617342.930974306
-4.1000000000000005,775.0,775.0,1.0,5.0,9.19391,0.0,-4.138573333333333,1.08568,0.0357,-2.11952,-0.44696,921.0817183700539,7,12,33,0,33,478696.5054751608,3617342.930974306
-4.0,365.0,365.0,1.0,5.0,8.895116666666667,0.0,-3.989410000000001,1.0702,0.02947,-1.83353,-0.19749,934.4047841524948,7,12,33,0,33,478696.5054751608,3617342.930974306
-3.7,277.0,277.0,1.0,5.0,8.884423333333334,0.0,-3.6516866666666665,1.02779,0.0119,-1.84539,-0.16237,972.9614026211581,7,12,33,0,33,478696.5054751608,3617342.930974306
-3.5,368.0,368.0,1.0,5.0,9.163756666666666,0.0,-3.4778766666666665,0.99767,-0.00101,-1.64877,0.09409,1002.3354415788789,7,12,33,0,33,478696.5054751608,3617342.930974306
-3.2,279.0,279.0,1.0,5.0,9.13874,0.0,-3.1630900000000004,0.95337,-0.02074,-1.66282,0.13636,1048.9107062315784,7,12,33,0,33,478696.5054751608,3617342.930974306
-3.0,216.0,216.0,1.0,5.0,8.858866666666666,0.0,-3.01786,0.94134,-0.02625,-1.47111,0.39326,1062.3154226953068,7,12,33,0,33,478696.5054751608,3617342.930974306
-2.7,177.0,177.0,1.0,5.0,8.836256666666666,0.0,-2.719716666666667,0.89794,-0.04675,-1.46919,0.43449,1113.6601554669578,7,12,33,0,33,478696.5054751608,3617342.930974306
-2.6,412.0,412.0,1.0,5.0,9.05371,0.0,-2.5550633333333335,0.86677,-0.0621,-1.31044,0.68924,1153.708596282751,7,12,33,0,33,478696.5054751608,3617342.930974306
-2.3000000000000003,774.0,774.0,1.0,5.0,9.022946666666666,0.0,-2.2714333333333334,0.82422,-0.08396,-1.40184,0.73272,1213.268302152338,7,12,33,0,33,478696.5054751608,3617342.930974306
-1.8,371.0,371.0,1.0,5.0,9.002766666666666,0.0,-1.7545733333333333,0.75218,-0.12368,-0.94322,1.23814,1329.469010077375,7,12,33,0,33,478696.5054751608,3617342.930974306
-1.5,280.0,280.0,1.0,5.0,8.994416666666666,0.0,-1.5098099999999999,0.71488,-0.14577,-0.95462,1.28761,1398.836168307968,7,12,33,0,33,478696.5054751608,3617342.930974306
-1.4000000000000001,184.0,184.0,1.0,5.0,9.19985,0.0,-1.3845266666666667,0.67597,-0.17007,-0.79012,1.46826,1479.3555927038183,7,12,33,0,33,478696.5054751608,3617342.930974306
-1.2000000000000002,141.0,141.0,1.0,5.0,9.178973333333333,0.0,-1.1519566666666667,0.64317,-0.19167,-0.77856,1.51204,1554.798886763997,7,12,33,0,33,478696.5054751608,3617342.930974306
-1.0,374.0,374.0,1.0,5.0,8.971686666666665,0.0,-1.0246899999999999,0.65353,-0.18473,-0.54566,1.7825,1530.1516380273283,7,12,33,0,33,478696.5054751608,3617342.930974306
-0.8,185.0,185.0,1.0,5.0,8.978303333333335,0.0,-0.7987566666666667,0.6239,-0.20489,-0.62059,1.86443,1602.8209648982208,7,12,33,0,33,478696.5054751608,3617342.930974306
-0.7000000000000001,236.0,236.0,1.0,5.0,9.008883333333333,0.0,-0.680335,0.612535,-0.21326,-0.6384449999999999,1.9656500000000001,1635.500806172253,7,12,33,0,33,478696.5054751608,3617342.930974306
-0.5,403.0,403.0,1.0,5.0,9.026773333333333,0.0,-0.4719933333333334,0.5957049999999999,-0.225485,-0.670335,2.0886899999999997,1682.639395932635,7,12,33,0,33,478696.5054751608,3617342.930974306
-0.4,206.0,206.0,1.0,5.0,9.014083333333334,0.0,-0.3820733333333333,0.5873,-0.23114,-0.60644,2.04805,1702.7073046143366,7,12,33,0,33,478696.5054751608,3617342.930974306
-0.2,836.0,836.0,1.0,5.0,9.012373333333333,0.0,-0.18345666666666668,0.58034,-0.23632,-0.64281,2.15185,1723.127821621808,7,12,33,0,33,478696.5054751608,3617342.930974306
-0.1,699.5,699.5,1.0,5.0,9.006186666666668,0.0,-0.09172833333333333,0.5803050000000001,-0.23769,0.574515,3.343815,1733.9690625676408,7,12,33,0,33,478696.5054751608,3617342.930974306
-5.1000000000000005,421.0,421.0,1.0,5.0,8.97472,0.0,-5.1047166666666675,1.1354,0.05515,-2.2334,-0.82343,880.7468733485996,7,12,34,0,34,478699.8512717348,3617340.2533492646
-4.7,581.0,581.0,1.0,5.0,8.945943333333334,0.0,-4.716693333333334,1.09891,0.04096,-2.23894,-0.79653,909.9926290597045,7,12,34,0,34,478699.8512717348,3617340.2533492646
-4.1000000000000005,775.0,775.0,1.0,5.0,9.19391,0.0,-4.138573333333333,1.0377,0.01607,-2.14542,-0.47287,963.6696540425942,7,12,34,0,34,478699.8512717348,3617340.2533492646
-4.0,365.0,365.0,1.0,5.0,8.895116666666667,0.0,-3.989410000000001,1.02705,0.01159,-1.86323,-0.22719,973.6624312350908,7,12,34,0,34,478699.8512717348,3617340.2533492646
-3.7,277.0,277.0,1.0,5.0,8.884423333333334,0.0,-3.6516866666666665,0.98989,-0.00441,-1.87989,-0.19687,1010.2132560183454,7,12,34,0,34,478699.8512717348,3617340.2533492646
-3.5,368.0,368.0,1.0,5.0,9.163756666666666,0.0,-3.4778766666666665,0.96982,-0.01331,-1.68075,0.0621,1031.1191767544492,7,12,34,0,34,478699.8512717348,3617340.2533492646
-3.2,279.0,279.0,1.0,5.0,9.13874,0.0,-3.1630900000000004,0.93651,-0.02849,-1.70689,0.09229,1067.7942574024837,7,12,34,0,34,478699.8512717348,3617340.2533492646
-3.0,216.0,216.0,1.0,5.0,8.858866666666666,0.0,-3.01786,0.92869,-0.03213,-1.51921,0.34517,1076.7855796875167,7,12,34,0,34,478699.8512717348,3617340.2533492646
-2.7,177.0,177.0,1.0,5.0,8.836256666666666,0.0,-2.719716666666667,0.8901,-0.05056,-1.52404,0.37964,1123.4692731153802,7,12,34,0,34,478699.8512717348,3617340.2533492646
-2.6,412.0,412.0,1.0,5.0,9.05371,0.0,-2.5550633333333335,0.85874,-0.06614,-1.34937,0.65031,1164.496820923679,7,12,34,0,34,478699.8512717348,3617340.2533492646
-2.3000000000000003,774.0,774.0,1.0,5.0,9.022946666666666,0.0,-2.2714333333333334,0.83329,-0.0792,-1.46324,0.67132,1200.0624032449687,7,12,34,0,34,478699.8512717348,3617340.2533492646
-1.8,371.0,371.0,1.0,5.0,9.002766666666666,0.0,-1.7545733333333333,0.77325,-0.11168,-0.98823,1.19313,1293.2428063368898,7,12,34,0,34,478699.8512717348,3617340.2533492646
-1.5,280.0,280.0,1.0,5.0,8.994416666666666,0.0,-1.5098099999999999,0.74714,-0.1266,-1.01689,1.22533,1338.4372406777845,7,12,34,0,34,478699.8512717348,3617340.2533492646
-1.4000000000000001,184.0,184.0,1.0,5.0,9.19985,0.0,-1.3845266666666667,0.70668,-0.15078,-0.84345,1.41493,1415.0676402332033,7,12,34,0,34,478699.8512717348,3617340.2533492646
-1.2000000000000002,141.0,141.0,1.0,5.0,9.178973333333333,0.0,-1.1519566666666667,0.67773,-0.16895,-0.83712,1.45348,1475.5138476974605,7,12,34,0,34,478699.8512717348,3617340.2533492646
-1.0,374.0,374.0,1.0,5.0,8.971686666666665,0.0,-1.0246899999999999,0.69014,-0.16106,-0.60776,1.72041,1448.981366099632,7,12,34,0,34,478699.8512717348,3617340.2533492646
-0.8,185.0,185.0,1.0,5.0,8.978303333333335,0.0,-0.7987566666666667,0.67201,-0.17262,-0.70175,1.78327,1488.0730941503846,7,12,34,0,34,478699.8512717348,3617340.2533492646
-0.7000000000000001,236.0,236.0,1.0,5.0,9.008883333333333,0.0,-0.680335,0.6586749999999999,-0.181535,-0.712375,1.891725,1519.6250926226116,7,12,34,0,34,478699.8512717348,3617340.2533492646
-0.5,403.0,403.0,1.0,5.0,9.026773333333333,0.0,-0.4719933333333334,0.64343,-0.191755,-0.7415849999999999,2.0174399999999997,1556.03131425198,7,12,34,0,34,478699.8512717348,3617340.2533492646
-0.4,206.0,206.0,1.0,5.0,9.014083333333334,0.0,-0.3820733333333333,0.64047,-0.1935,-0.68494,1.96956,1561.3533811107468,7,12,34,0,34,478699.8512717348,3617340.2533492646
-0.2,836.0,836.0,1.0,5.0,9.012373333333333,0.0,-0.18345666666666668,0.63029,-0.20046,-0.72651,2.06814,1586.571260848181,7,12,34,0,34,478699.8512717348,3617340.2533492646
-0.1,699.5,699.5,1.0,5.0,9.006186666666668,0.0,-0.09172833333333333,0.62659,-0.20359,0.591325,3.3606249999999998,1600.184179081914,7,12,34,0,34,478699.8512717348,3617340.2533492646
-5.0,411.0,411.0,1.0,5.0,9.01674,0.0,-5.038876666666666,1.21679,0.08522,-1.86928,-0.72582,821.8344989685977,7,12,35,0,35,478696.6319317817,3617339.557652205
-4.6000000000000005,105.0,105.0,1.0,5.0,9.086263333333335,0.0,-4.633253333333333,1.16781,0.06737,-2.01485,-0.66228,856.303679536911,7,12,35,0,35,478696.6319317817,3617339.557652205
-4.4,98.0,98.0,1.0,5.0,8.85889,0.0,-4.406376666666667,1.12666,0.05179,-2.09626,-0.43266,887.5792164450677,7,12,35,0,35,478696.6319317817,3617339.557652205
-4.1000000000000005,410.0,410.0,1.0,5.0,9.096456666666667,0.0,-4.067623333333334,1.09318,0.03869,-2.04234,-0.31085,914.76243619532,7,12,35,0,35,478696.6319317817,3617339.557652205
-3.8000000000000003,240.0,240.0,1.0,5.0,8.9778,0.0,-3.8245566666666666,1.049,0.02078,-1.70187,-0.14275,953.2888465204958,7,12,35,0,35,478696.6319317817,3617339.557652205
-3.5,693.0,693.0,1.0,5.0,9.124113333333334,0.0,-3.478803333333333,1.01748,0.00752,-1.74178,-0.00541,982.8203011361403,7,12,35,0,35,478696.6319317817,3617339.557652205
-3.3000000000000003,762.0,762.0,1.0,5.0,8.887123333333335,0.0,-3.258736666666666,0.997,-0.00131,-1.61183,0.24528,1003.0090270812437,7,12,35,0,35,478696.6319317817,3617339.557652205
-2.9000000000000004,666.0,666.0,1.0,5.0,8.914093333333334,0.0,-2.94516,0.95061,-0.022,-1.463,0.29653,1051.9561123909912,7,12,35,0,35,478696.6319317817,3617339.557652205
-2.8000000000000003,575.0,575.0,1.0,5.0,9.19553,0.0,-2.8065700000000002,0.92802,-0.03244,-1.21268,0.51563,1077.5629835563889,7,12,35,0,35,478696.6319317817,3617339.557652205
-2.3000000000000003,381.0,381.0,1.0,5.0,8.91453,0.0,-2.2892200000000003,0.87233,-0.05932,-0.86702,0.87278,1146.355163756835,7,12,35,0,35,478696.6319317817,3617339.557652205
-2.0,53.0,53.0,1.0,5.0,8.853226666666666,0.0,-2.0108566666666667,0.83347,-0.07911,-1.09302,0.9111,1199.8032322699078,7,12,35,0,35,478696.6319317817,3617339.557652205
-1.8,13.0,13.0,1.0,5.0,9.001890000000001,0.0,-1.8187200000000001,0.80129,-0.09621,-0.86453,1.14832,1247.98761996281,7,12,35,0,35,478696.6319317817,3617339.557652205
-1.6,809.0,809.0,1.0,5.0,8.82002,0.0,-1.5820433333333332,0.78936,-0.10273,-0.96403,1.30249,1266.8490929360496,7,12,35,0,35,478696.6319317817,3617339.557652205
-1.4000000000000001,496.0,496.0,1.0,5.0,8.891150000000001,0.0,-1.3650666666666667,0.75937,-0.11954,-0.66507,1.45075,1316.8810988055889,7,12,35,0,35,478696.6319317817,3617339.557652205
-1.3,552.0,552.0,1.0,5.0,9.14742,0.0,-1.3235666666666668,0.73474,-0.13387,-0.66689,1.42788,1361.0256689441164,7,12,35,0,35,478696.6319317817,3617339.557652205
-0.9,398.5,398.5,1.0,5.0,8.928374999999999,0.0,-0.9031666666666667,0.715705,-0.145355,-0.35641999999999996,1.804325,1397.813796995692,7,12,35,0,35,478696.6319317817,3617339.557652205
-0.6000000000000001,41.0,41.0,1.0,5.0,9.134826666666667,0.0,-0.6200733333333334,0.66737,-0.17564,-0.23364,1.90408,1498.419167777994,7,12,35,0,35,478696.6319317817,3617339.557652205
-0.5,176.0,176.0,1.0,5.0,8.970590000000001,0.0,-0.45979333333333333,0.68789,-0.16248,-0.27835,1.99442,1453.7207983834626,7,12,35,0,35,478696.6319317817,3617339.557652205
-0.2,611.0,611.0,1.0,5.0,9.004036666666666,0.0,-0.22694666666666666,0.66823,-0.17507,-0.19587,2.13995,1496.4907292399323,7,12,35,0,35,478696.6319317817,3617339.557652205
-0.1,526.0,526.0,1.0,5.0,9.002018333333334,0.0,-0.11347333333333333,0.6620999999999999,-0.1805,0.8025549999999999,3.1932650000000002,1520.294462442987,7,12,35,0,35,478696.6319317817,3617339.557652205
-5.0,411.0,411.0,1.0,5.0,9.01674,0.0,-5.038876666666666,0.86537,-0.0628,-1.97557,-0.83212,1155.5750719345483,7,12,36,0,36,478697.9566439181,3617337.857003212
-4.6000000000000005,105.0,105.0,1.0,5.0,9.086263333333335,0.0,-4.633253333333333,0.85389,-0.0686,-2.14199,-0.78943,1171.1110330370423,7,12,36,0,36,478697.9566439181,3617337.857003212
-4.4,98.0,98.0,1.0,5.0,8.85889,0.0,-4.406376666666667,0.83623,-0.07767,-2.23049,-0.56689,1195.8432488669384,7,12,36,0,36,478697.9566439181,3617337.857003212
-4.1000000000000005,410.0,410.0,1.0,5.0,9.096456666666667,0.0,-4.067623333333334,0.832,-0.07988,-2.18893,-0.45745,1201.923076923077,7,12,36,0,36,478697.9566439181,3617337.857003212
-3.8000000000000003,240.0,240.0,1.0,5.0,8.9778,0.0,-3.8245566666666666,0.82127,-0.08552,-1.87897,-0.31985,1217.6263591754234,7,12,36,0,36,478697.9566439181,3617337.857003212
-3.5,693.0,693.0,1.0,5.0,9.124113333333334,0.0,-3.478803333333333,0.81338,-0.08971,-1.92187,-0.18549,1229.437655216504,7,12,36,0,36,478697.9566439181,3617337.857003212
