X,Y,Linear Conductivity,Log Conductivity,Linear Resistivity,Log Resistivity,Depth
478684.766400886,3617254.0310637,1626.4564172290409,3.2112424303534843,0.6148335666464882,-0.21124243035348453,-1.5
478684.88866044,3617254.82557469,1640.2224156762386,3.214902742774205,0.60967341407032,-0.2149027427742052,-1.5
478684.894544976,3617255.38507472,1696.9452491300328,3.2296678303057176,0.5892942041074493,-0.2296678303057176,-1.5
478684.865515444,3617256.05581299,1640.0608619910245,3.2148599648381935,0.6097334697603879,-0.2148599648381934,-1.5
478684.713108237,3617256.38285525,1674.7207805881258,3.223942409248603,0.5971144632532842,-0.22394240924860298,-1.5
478684.4202088,3617257.61582662,1666.3552421448726,3.221767592062978,0.6001121337805713,-0.22176759206297783,-1.5
478684.576068216,3617257.32018604,1720.5261563109566,3.2356612793720423,0.5812175515797661,-0.2356612793720423,-1.5
478684.439918949,3617257.70046575,1578.1396856726856,3.198145441225724,0.6336574696641937,-0.19814544122572408,-1.5
478684.478275203,3617258.22417614,1635.304415956026,3.213598609512445,0.6115069403853981,-0.21359860951244516,-1.5
478684.133963444,3617258.79458771,1600.0652440091665,3.204137691740585,0.6249745150981301,-0.204137691740585,-1.5
478684.016302169,3617259.41840214,1658.5446278867612,3.2197271619478722,0.6029382527222994,-0.2197271619478724,-1.5
478683.762789802,3617259.7102487,1625.235162076501,3.210916209747534,0.6152955728094992,-0.21091620974753436,-1.5
478683.868837088,3617259.74297038,1703.0477802184607,3.2312268325745395,0.5871825861936321,-0.23122683257453952,-1.5
478683.737286444,3617260.32524372,1649.6734697745303,3.217397990087319,0.6061805674408253,-0.21739799008731894,-1.5
478683.753111822,3617260.90627771,1727.265746749318,3.2373591606525958,0.5789497081627314,-0.23735916065259569,-1.5
478683.772198282,3617261.42941349,1614.9891003995444,3.208169595613062,0.6191992254019562,-0.208169595613062,-1.5
478683.899974136,3617261.75985899,1569.4375968960137,3.195744052203948,0.6371709215949521,-0.19574405220394805,-1.5
478683.753142554,3617262.25871545,1500.360394078576,3.1761955912957,0.6665065299955049,-0.17619559129570006,-1.5
478683.586148682,3617262.34005914,1510.0179167409285,3.178982100336584,0.6622437978473129,-0.1789821003365841,-1.5
478683.645902167,3617262.03353876,1628.295861305442,3.2117333190164845,0.6141390049338313,-0.2117333190164846,-1.5
478683.571652807,3617262.38012135,1658.6279209010468,3.2197489719055765,0.6029079743555454,-0.21974897190557638,-1.5
478683.665618843,3617262.48615674,1661.5456250221812,3.220512271238153,0.601849257065481,-0.22051227123815315,-1.5
478683.634302661,3617263.06174889,1588.3265358024446,3.2009397916168196,0.6295934604497344,-0.2009397916168196,-1.5
478683.705373855,3617263.54166287,1640.6889586215195,3.215026255423562,0.6095000485894558,-0.21502625542356202,-1.5
478683.423399728,3617264.76937605,1669.2403535438111,3.2225188751467675,0.5990749012729004,-0.22251887514676755,-1.5
478683.690404495,3617264.57696266,1682.6805859026706,3.2260016840416053,0.5942898541635887,-0.22600168404160534,-1.5
478683.522741509,3617265.07555579,1650.7795460819316,3.217689079130274,0.605774406627139,-0.21768907913027385,-1.5
478683.461961649,3617265.510794,1524.4718073293918,3.1831193971930425,0.655964902199028,-0.18311939719304238,-1.5
478683.316117619,3617266.1060311,1505.820496988867,3.177773204392224,0.6640897782967243,-0.17777320439222433,-1.5
478683.478098741,3617266.72401194,1481.137509462311,3.170595380485022,0.6751567586476318,-0.17059538048502232,-1.5
478683.29179818,3617267.15243647,1498.907207162673,3.175774747815195,0.6671527064660195,-0.1757747478151952,-1.5
478683.323860382,3617267.77685413,1529.2028100045643,3.184465087390644,0.6539354972784907,-0.18446508739064413,-1.5
478683.283921872,3617268.3386078,1551.0364255799648,3.190621997196339,0.6447301839646217,-0.1906219971963389,-1.5
478683.266462805,3617269.06228564,1548.0839994180417,3.1897945219114736,0.6459597802030907,-0.18979452191147378,-1.5
478683.117172549,3617269.50725926,1570.61680110564,3.1960702388494266,0.6366925397054503,-0.19607023884942665,-1.5
478683.104036577,3617269.93931613,1516.0526289311097,3.1807142778512065,0.6596077081473407,-0.18071427785120636,-1.5
478682.705647654,3617270.54833507,1643.2273040028697,3.215697642586737,0.6085585345155959,-0.21569764258673696,-1.5
478683.025093738,3617270.64772901,1576.846821803957,3.1977895071042064,0.6341770083006363,-0.19778950710420626,-1.5
478682.784339866,3617271.18250672,1603.8712028532773,3.20516948979853,0.6234914612975194,-0.2051694897985299,-1.5
478682.492066038,3617272.5857633,1642.0932249898594,3.2153978092690383,0.6089788233589328,-0.21539780926903832,-1.5
478682.325432262,3617273.07850355,1675.0292925885915,3.2240224062972516,0.5970044848914847,-0.22402240629725131,-1.5
478682.353592041,3617273.58283604,1624.436390373214,3.210702709924906,0.6155981274035914,-0.2107027099249059,-1.5
478682.244813819,3617273.61232252,1554.2028715107083,3.191507707017733,0.6434166467778979,-0.19150770701773276,-1.5
478682.32635973,3617274.11992796,1586.6907837377505,3.2004922991550058,0.6302425212581815,-0.200492299155006,-1.5
478682.385732017,3617275.70318773,1660.6555227734093,3.220279554140648,0.6021718449651322,-0.22027955414064834,-1.5
478682.374302102,3617276.20237016,1697.9150628810723,3.229915961146635,0.5889576115210207,-0.22991596114663468,-1.5
478682.568268262,3617276.67894167,1659.630241859003,3.2200113399631682,0.6025438527077388,-0.22001133996316807,-1.5
478682.467453872,3617277.14444296,1597.8590480269715,3.2035384662395585,0.6258374299252459,-0.20353846623955868,-1.5
478682.573836491,3617277.57716771,1715.1823525515008,3.234310299595622,0.5830283867557304,-0.234310299595622,-1.5
478682.569879276,3617278.1613234,1593.206445282092,3.202272054669744,0.6276650480301946,-0.20227205466974393,-1.5
478682.564705854,3617278.29898013,1601.2669069398792,3.2044637282652686,0.6245055060252649,-0.20446372826526854,-1.5
478682.588486533,3617278.70385994,1437.1546782280773,3.157503512939923,0.6958193263044853,-0.1575035129399233,-1.5
478682.33119812,3617279.66423525,1450.168157949966,3.161418364880079,0.6895752016880944,-0.16141836488007874,-1.5
478682.177911323,3617280.91815511,1503.2806463578015,3.1770400662733436,0.6652117835899992,-0.17704006627334343,-1.5
478682.312890739,3617281.20793813,1693.2109901474846,3.228711078692191,0.5905938514566909,-0.22871107869219112,-1.5
478682.237124748,3617281.69740449,1542.8626094982956,3.1883272542592827,0.6481458516420835,-0.18832725425928248,-1.5
478682.332835516,3617282.25363288,1690.1501208740956,3.2279252808099663,0.591663419509049,-0.22792528080996644,-1.5
478682.393080567,3617283.27152745,1639.0326970801764,3.2145876174020147,0.6101159554543548,-0.21458761740201493,-1.5
478682.445705924,3617283.4059811,1626.3611474704812,3.2112169907893997,0.6148695826602376,-0.21121699078939982,-1.5
478682.312957942,3617282.94221165,1613.394293263394,3.207740516466744,0.6198112911241997,-0.2077405164667439,-1.5
478682.260910679,3617284.17251189,1566.300585962597,3.1948751104026214,0.6384470573286753,-0.19487511040262148,-1.5
478682.012462988,3617284.76211802,1492.4534222096854,3.1739007861712802,0.6700376608868822,-0.17390078617128032,-1.5
478682.19737685,3617285.2673466,1531.585205418011,3.185141162561813,0.6529182943674837,-0.18514116256181323,-1.5
478682.258540834,3617285.49816472,1518.0065518158576,3.18127364600698,0.6587586850687752,-0.18127364600697995,-1.5
478682.245327797,3617286.50235964,1488.7892767612084,3.1728332320597024,0.6716867293506126,-0.17283323205970225,-1.5
478682.216919521,3617286.61173637,1553.6408420151588,3.191350629420695,0.6436494027171327,-0.19135062942069495,-1.5
478682.202659677,3617287.49183689,1541.4169874862555,3.1879201409033238,0.648753716948975,-0.18792014090332385,-1.5
478682.09375175,3617287.94719376,1518.2003954970758,3.181329100225141,0.6586745748229033,-0.18132910022514104,-1.5
478682.286031467,3617288.36587764,1630.4635693764287,3.212311099495521,0.6133225045822093,-0.21231109949552077,-1.5
478682.14886821,3617288.88041798,1612.7598698036272,3.2075697083792245,0.6200551109457864,-0.20756970837922434,-1.5
478682.209506791,3617289.59561444,1639.2841228400705,3.214654232574582,0.6100223787121744,-0.21465423257458205,-1.5
478682.230582101,3617290.19634488,1586.9130572238817,3.2005531335587283,0.6301542453430831,-0.20055313355872834,-1.5
478682.142290057,3617290.91617129,1566.8323271605534,3.195022523408513,0.6382303853866872,-0.19502252340851284,-1.5
478682.124498886,3617291.60628526,1558.541319328865,3.1927183205805507,0.6416255941360717,-0.19271832058055088,-1.5
478682.020938451,3617292.24854548,1522.3840619505318,3.182524228613719,0.6568644700068424,-0.1825242286137191,-1.5
478682.009378717,3617292.80869876,1526.38241248655,3.183663353295524,0.6551438170536518,-0.18366335329552416,-1.5
478681.969266367,3617293.41079194,1520.4889141626848,3.1819832580641534,0.6576831903774111,-0.18198325806415325,-1.5
478681.924712987,3617294.00612013,1553.3413484817129,3.1912669029096503,0.6437735021844574,-0.1912669029096503,-1.5
478682.086260006,3617294.66474894,1506.10856960316,3.1778562796203524,0.6639627581851466,-0.1778562796203524,-1.5
478682.114864703,3617295.13366831,1622.562573681113,3.210201454243074,0.6163090510163172,-0.21020145424307374,-1.5
478682.173625848,3617295.82331043,1630.382510488279,3.2122895079042726,0.6133529975738715,-0.2122895079042726,-1.5
478682.169882911,3617296.38591043,1680.5420386131582,3.225449380780128,0.5950461083527757,-0.22544938078012836,-1.5
478682.289095364,3617296.97349758,1645.454325169385,3.2162858315697993,0.6077348879903177,-0.21628583156979944,-1.5
478682.318210926,3617297.55943006,1626.2598627209352,3.211189943428084,0.6149078772238008,-0.211189943428084,-1.5
478682.369896188,3617298.10620683,1577.4017063608378,3.1979423062901176,0.633953923066979,-0.19794230629011744,-1.5
478682.272555364,3617298.73459679,1561.127306859323,3.19343832036678,0.6405627494991428,-0.1934383203667802,-1.5
478682.453889502,3617299.27062626,1542.2644726651697,3.188158854370146,0.6483972222169595,-0.1881588543701459,-1.5
478682.454377959,3617299.86370248,1538.54213561447,3.1871093946454048,0.6499659494867298,-0.1871093946454046,-1.5
478682.603267547,3617300.44814676,1544.1486649835897,3.188689110296294,0.6476060386391794,-0.18868911029629398,-1.5
478682.518391549,3617301.06080549,1551.4207349796277,3.190729591560311,0.6445704749544497,-0.1907295915603111,-1.5
478682.599182445,3617301.70236304,1598.2030335189645,3.203631950657441,0.6257027292697438,-0.20363195065744077,-1.5
478682.689063701,3617302.3331235,1564.7496504732703,3.194444863214599,0.6390798679504689,-0.19444486321459928,-1.5
478682.996538322,3617302.92246307,1624.9402525258258,3.2108373970223534,0.6154072424789702,-0.21083739702235355,-1.5
478683.155775299,3617303.47516821,1675.0237032782477,3.2240209571221827,0.597006477008573,-0.2240209571221828,-1.5
478683.36229866,3617303.97942675,1661.0051134426776,3.2203709694390645,0.602045106247357,-0.2203709694390646,-1.5
478683.081731235,3617304.52568322,1620.4184621091622,3.2096271826394553,0.6171245412116474,-0.20962718263945554,-1.5
478683.063680331,3617304.97283931,1618.2072246692494,3.2090341357977166,0.6179678256005767,-0.20903413579771665,-1.5
478683.070077814,3617305.65027629,1560.6583913715522,3.1933078518272744,0.640755213010562,-0.1933078518272742,-1.5
478683.220842049,3617306.25904321,1586.5417758796823,3.200451512172425,0.6303017135779704,-0.20045151217242524,-1.5
478683.143258131,3617306.87230219,1570.2565145443853,3.1959706038432243,0.6368386252421651,-0.19597060384322407,-1.5
478683.251726771,3617307.42819536,1575.6789070690295,3.197467721341589,0.6346470689641532,-0.19746772134158935,-1.5
478683.208316444,3617307.94930946,1595.824473069244,3.2029851209936324,0.6266353329427912,-0.20298512099363222,-1.5
478683.387502677,3617308.69843258,1544.767065407484,3.188863001667075,0.6473467892948743,-0.18886300166707476,-1.5
478683.376152519,3617309.23487464,1571.922580845422,3.1964311526832914,0.6361636458343726,-0.19643115268329142,-1.5
478683.466239325,3617309.9617095,1534.043179206294,3.1858375840113373,0.6518721334280791,-0.1858375840113375,-1.5
478683.434366292,3617310.64199981,1545.653056980046,3.1891120171706504,0.6469757203818022,-0.18911201717065035,-1.5
478683.624439817,3617311.24667946,1548.8096841249808,3.1899980554530147,0.6456571199481894,-0.1899980554530146,-1.5
478683.622538615,3617311.81820556,1546.6547750155205,3.1893933867199205,0.646556695232758,-0.18939338671992065,-1.5
478683.834671558,3617312.38865751,1538.7562566266422,3.187169831796661,0.6498755054242721,-0.1871698317966607,-1.5
478683.924770864,3617312.87807668,1491.0728635460396,3.1734988664327344,0.6706580372080678,-0.17349886643273457,-1.5
478684.155207752,3617313.48451751,1552.0192310518169,3.1908970982932656,0.644321913023134,-0.19089709829326537,-1.5
478684.173700778,3617314.33868163,1567.952443452279,3.195332886244169,0.6377744453768155,-0.195332886244169,-1.5
478684.124649663,3617314.90076279,1600.2543313275037,3.204189011352339,0.6249006676147797,-0.20418901135233888,-1.5
478684.335501781,3617314.99453856,1582.3550898793528,3.199303948359298,0.6319694020614838,-0.19930394835929813,-1.5
478684.166373506,3617315.90299253,1570.46492275078,3.1960282406225184,0.6367541137107535,-0.1960282406225186,-1.5
478684.261145826,3617316.38593512,1537.5035485627268,3.1868161268015567,0.6504050029249101,-0.18681612680155676,-1.5
478684.144090418,3617316.92753043,1492.0340989239874,3.173778748609373,0.6702259691793717,-0.17377874860937334,-1.5
478684.359653012,3617317.64054763,1553.9007100248286,3.191423265130304,0.643541761419249,-0.19142326513030394,-1.5
478684.360345769,3617317.96418281,1556.574299150927,3.192169855465779,0.6424364070160195,-0.1921698554657788,-1.5
478684.462796402,3617318.50653987,1615.4094621486015,3.20828262240249,0.6190380974183065,-0.2082826224024901,-1.5
478684.424221957,3617318.97560309,1590.8249660434694,3.2016223980857763,0.6286046682351821,-0.20162239808577612,-1.5
478684.613158131,3617319.65726823,1551.81535281311,3.1908400442256046,0.6444065643423449,-0.1908400442256046,-1.5
478684.713420205,3617320.15036084,1568.8752598151682,3.195588414506277,0.6373993048483737,-0.19558841450627737,-1.5
478684.894537493,3617321.19355505,1480.6242639113743,3.1704448621584853,0.6753907958784181,-0.1704448621584855,-1.5
478685.134149018,3617321.22044799,1527.531120391609,3.183990066886228,0.6546511469721368,-0.18399006688622835,-1.5
478685.246512604,3617321.77140593,1557.424592562944,3.192407028155209,0.6420856616591435,-0.19240702815520921,-1.5
478685.276963364,3617322.73793969,1481.1973606916551,3.170612929519674,0.6751294773662324,-0.1706129295196738,-1.5
478685.425846634,3617322.95471309,1528.3370179081194,3.1842191323017985,0.6543059471063063,-0.1842191323017988,-1.5
478685.568102179,3617323.60291359,1567.7956297411486,3.195289449508884,0.6378382367127183,-0.1952894495088842,-1.5
478685.405687304,3617324.24160462,1556.7876999360687,3.1922293916094033,0.6423483433489782,-0.1922293916094032,-1.5
478685.462536402,3617324.88968005,1617.899403701214,3.208951514942728,0.6180853999404003,-0.20895151494272804,-1.5
478685.732153189,3617325.06677965,1609.4846603797128,3.20668684188265,0.6213168877074466,-0.20668684188265027,-1.5
478685.580829938,3617325.89975211,1564.1489968180138,3.1942781204717856,0.6393252829713308,-0.1942781204717858,-1.5
478685.695915964,3617326.38449882,1540.0784993641014,3.187542857831138,0.6493175512890415,-0.18754285783113814,-1.5
478685.862054997,3617326.63418402,1538.349240961387,3.1870549415801,0.6500474491572881,-0.18705494158009978,-1.5
478686.021127295,3617327.23184766,1551.597923967319,3.190779189843886,0.6444968664582094,-0.1907791898438858,-1.5
478686.072918815,3617328.31504202,1560.0387552280113,3.1931353874394643,0.6410097163604391,-0.19313538743946437,-1.5
478686.254318926,3617328.517273,1560.9813819979393,3.1933977232137445,0.6406226310784533,-0.19339772321374463,-1.5
478686.135082817,3617329.37819858,1619.0169305949069,3.2092513903379922,0.6176587663184909,-0.20925139033799237,-1.5
478686.058840381,3617330.00993062,1610.591110045788,3.2069852975946587,0.6208900532001389,-0.20698529759465858,-1.5
478686.386108733,3617329.62862585,1690.6999645073406,3.228066543540879,0.5914710007647003,-0.22806654354087888,-1.5
478686.198958544,3617330.99778485,1691.5145446796123,3.2282757364704016,0.5911861669444934,-0.22827573647040153,-1.5
478686.277088644,3617331.12633322,1705.3878490359298,3.2318231642908577,0.5863768764186449,-0.23182316429085756,-1.5
478686.323029099,3617332.15226474,1717.5017871296309,3.2348971976326846,0.5822410244307499,-0.2348971976326846,-1.5
478686.454424393,3617332.22773474,1680.6078513277848,3.2254663881137735,0.5950228063078116,-0.22546638811377367,-1.5
478686.699268159,3617332.75285071,1707.9970546526356,3.2324871174365866,0.5854811033051666,-0.23248711743658665,-1.5
478686.571752063,3617333.15158789,1639.136973821301,3.214615246730465,0.610077141795363,-0.21461524673046517,-1.5
478686.528214291,3617334.09980414,1636.7766927060036,3.213989432166448,0.6109568913440161,-0.21398943216644803,-1.5
478686.576461397,3617334.74358694,1645.881813263811,3.216398646374319,0.6075770398221871,-0.21639864637431885,-1.5
478686.666245897,3617335.32938958,1688.80729108794,3.227580095283271,0.5921338718023853,-0.22758009528327133,-1.5
478686.741885995,3617335.87611512,1694.2003111721813,3.228964757171628,0.5902489767034225,-0.22896475717162795,-1.5
478686.803861393,3617336.85120352,1705.202130878658,3.2317758666846093,0.5864407403037428,-0.23177586668460934,-1.5
478687.083744709,3617337.32389602,1731.5296774297842,3.238429939508661,0.5775240315166653,-0.23842993950866118,-1.5
478687.194218766,3617337.8437569,1751.1833409517487,3.24333161712592,0.5710424354862301,-0.2433316171259202,-1.5
478687.298516947,3617338.03291188,1770.4345894563985,3.248079885930103,0.5648330675165153,-0.24807988593010327,-1.5
478687.041960068,3617338.96957482,1752.7553760873786,3.243721307862947,0.5705302711621224,-0.24372130786294682,-1.5
478687.208921476,3617339.3602912,1799.8143488638532,3.255227709868749,0.5556128611994108,-0.2552277098687493,-1.5
478687.339864763,3617340.19789422,1734.437729339964,3.239158712197968,0.5765557235545997,-0.2391587121979677,-1.5
478687.248346074,3617340.86999807,1761.6724394260837,3.245925160049678,0.5676424161609631,-0.24592516004967804,-1.5
478687.443503165,3617341.53871681,1705.952788120542,3.23196700799068,0.5861826933098809,-0.23196700799067996,-1.5
478687.381744652,3617342.12484388,1760.7878832244896,3.2457070409793847,0.5679275791975144,-0.24570704097938484,-1.5
478687.563548363,3617342.75910282,1696.030713398856,3.2294337126252164,0.5896119640404351,-0.2294337126252164,-1.5
478687.61508676,3617343.35915223,1700.0074796874069,3.2304508321899332,0.5882327060019038,-0.23045083218993342,-1.5
478687.788858292,3617343.6470047,1674.6955004085676,3.2239358534540625,0.5971234769282145,-0.22393585345406275,-1.5
478687.957370755,3617343.91084974,1677.206932057001,3.2245866487159582,0.596229350646408,-0.22458664871595846,-1.5
478687.967781006,3617344.76010429,1639.1051102969798,3.2146068043077083,0.6100890014422662,-0.2146068043077081,-1.5
478688.188963356,3617344.93607591,1608.8292404477068,3.2065099509562174,0.6215700056034033,-0.20650995095621716,-1.5
478688.328546781,3617345.43093199,1584.9005499527912,3.2000020161047034,0.6309544154235965,-0.20000201610470328,-1.5
478688.050779575,3617346.55517099,1588.8897094853974,3.201093752321121,0.6293703043264568,-0.20109375232112092,-1.5
478688.202852663,3617347.2892636,1635.8234932103962,3.213736441107789,0.6113128978466028,-0.21373644110778872,-1.5
478688.208339738,3617348.63645497,1643.632568400091,3.215804738172889,0.6084084844907875,-0.21580473817288875,-1.5
478688.117954276,3617349.22972576,1637.838185438606,3.2142709922702473,0.6105609265253541,-0.21427099227024735,-1.5
478688.25515466,3617349.70611101,1647.6790094586693,3.216872609060787,0.6069143287372104,-0.21687260906078693,-1.5
478688.370563938,3617350.22041856,1673.5047419460934,3.2236269472872254,0.5975483516330614,-0.2236269472872254,-1.5
478688.167014057,3617350.98329429,1637.6591720579154,3.2142235219077264,0.6106276672595922,-0.21422352190772653,-1.5
478688.314371392,3617351.33894839,1657.8200132025916,3.219537378134627,0.6032017903247476,-0.21953737813462712,-1.5
478688.532446785,3617351.52324084,1624.287109306068,3.2106627976678204,0.6156547043134649,-0.2106627976678202,-1.5
478688.515058643,3617352.40180847,1577.002698634688,3.197832436512892,0.6341143238789407,-0.19783243651289195,-1.5
478688.456500904,3617353.51018161,1545.1033029367509,3.1889575209101095,0.6472059169761125,-0.1889575209101095,-1.5
478688.544514516,3617354.12031471,1601.8651793202096,3.2046259609734284,0.6242722626784198,-0.20462596097342853,-1.5
478688.667737258,3617354.51389614,1539.8278093439792,3.187472158737247,0.6494232627387313,-0.18747215873724687,-1.5
478688.585931061,3617355.46588952,1563.1769030249802,3.194008129433228,0.6397228605827344,-0.19400812943322787,-1.5
478689.051741935,3617355.2151594,1639.8521455533405,3.2148046923982947,0.6098110751701744,-0.21480469239829486,-1.5
478688.804029502,3617356.63433306,1657.099488128182,3.2193485831616626,0.6034640690943517,-0.21934858316166242,-1.5
478688.873170607,3617356.69946667,1708.525772136573,3.23262153426869,0.5852999213172324,-0.23262153426868995,-1.5
478688.911593214,3617357.74111886,1664.086062558326,3.2211757832093033,0.6009304581655014,-0.22117578320930323,-1.5
478688.875606743,3617358.20278618,1672.09668781111,3.2232613866010595,0.5980515404937911,-0.2232613866010595,-1.5
478689.042785234,3617358.69511974,1621.7945422385949,3.2099958345706843,0.616600915810014,-0.20999583457068444,-1.5
478689.335806245,3617359.22351992,1595.16336502924,3.2028051669528206,0.6268950390430196,-0.20280516695282044,-1.5
478689.768357336,3617359.73530103,1550.20395186081,3.1903888396804803,0.6450764099779486,-0.19038883968048043,-1.5
478689.630976673,3617360.02628305,1541.7803642899285,3.1880225103097626,0.6486008144620216,-0.18802251030976264,-1.5
478689.954933968,3617360.16662252,1507.1493464651612,3.178156289562166,0.6635042521468629,-0.17815628956216595,-1.5
478689.849469392,3617360.77070321,1516.9081271441505,3.180959278161422,0.6592357059109955,-0.18095927816142196,-1.5
478689.860096115,3617361.96453339,1530.665571900435,3.1848803140532445,0.6533105717916068,-0.1848803140532446,-1.5
478689.968198337,3617361.98462552,1522.7034078128816,3.182615319689245,0.6567267104474003,-0.18261531968924502,-1.5
478689.889396397,3617363.36710161,1511.7495073377008,3.179479835746276,0.6614852494717008,-0.17947983574627582,-1.5
478689.957874429,3617363.2440901,1588.9011140214614,3.2010968695351583,0.6293657869425429,-0.2010968695351582,-1.5
478690.07023523,3617363.91575753,1604.7351468132388,3.2054033646106217,0.623155791150863,-0.20540336461062172,-1.5
478689.980124688,3617364.51580224,1614.2129487730203,3.207960826777989,0.6194969509816596,-0.2079608267779889,-1.5
478690.078298961,3617365.128685,1563.93617165562,3.1942190243866078,0.6394122842886716,-0.19421902438660757,-1.5
478690.126212834,3617365.73859602,1582.6878017290437,3.1993952551288207,0.6318365497652328,-0.19939525512882092,-1.5
478690.333943485,3617366.32106693,1561.8501411393763,3.193639361168381,0.6402662929431218,-0.19363936116838104,-1.5
478690.28270372,3617366.95551683,1556.8429017833896,3.1922447909041503,0.6423255672454062,-0.1922447909041503,-1.5
478690.459568955,3617367.35083106,1558.4359637951725,3.1926889617994103,0.641668970192882,-0.1926889617994101,-1.5
478690.471736614,3617367.9263302,1556.8356913131306,3.192242779477889,0.6423285421703935,-0.19224277947788923,-1.5
478690.644676131,3617368.55568127,1534.2703701461537,3.1859018980197416,0.651775605824116,-0.18590189801974163,-1.5
478690.6849163,3617369.10833335,1579.4892403619735,3.198516671793977,0.6331160570431165,-0.19851667179397683,-1.5
478690.792079698,3617370.02820523,1561.1953747038383,3.1934572559428163,0.6405348210756145,-0.1934572559428161,-1.5
478690.828382399,3617370.68771819,1593.753063746504,3.20242103264355,0.6274497742136143,-0.20242103264354996,-1.5
478691.037930409,3617371.14608857,1520.576481024902,3.182008268907478,0.6576453157594401,-0.18200826890747765,-1.5
478691.040514628,3617371.745319,1580.4714821037278,3.1987866638727045,0.6327225839399038,-0.19878666387270433,-1.5
478691.144084414,3617372.20268449,1561.7336723461617,3.193606974168543,0.6403140418287324,-0.19360697416854314,-1.5
478691.187364987,3617372.47264835,1607.722245589267,3.206211021012404,0.6219979867439585,-0.20621102101240402,-1.5
478691.519347685,3617372.46978224,1622.932105240193,3.210300351658456,0.6161687212737716,-0.21030035165845598,-1.5
478691.051463697,3617373.57656807,1621.548083169454,3.209929831174614,0.6166946329740742,-0.20992983117461372,-1.5
478691.397847869,3617373.48960565,1639.464803776572,3.2147020976203926,0.6099551498125855,-0.21470209762039277,-1.5
478691.411213725,3617374.26002329,1630.5395687900457,3.2123313424235826,0.6132939176336932,-0.21233134242358265,-1.5
478691.328545147,3617375.29577606,1652.8197441656002,3.2182254921783007,0.6050266543160362,-0.21822549217830048,-1.5
478691.551276429,3617375.58752694,1620.5242194582602,3.2096555261417405,0.6170842669258587,-0.20965552614174057,-1.5
478691.524262061,3617376.22654398,1606.4171869396446,3.205858341974586,0.6225032999709629,-0.205858341974586,-1.5
478691.613258075,3617376.93090225,1636.719217474256,3.2139741816961975,0.6109783457807594,-0.2139741816961975,-1.5
478691.481051331,3617377.57106825,1603.8341249326354,3.2051594497638694,0.6235058753610211,-0.20515944976386932,-1.5
478691.515418503,3617378.29956216,1595.8022793150983,3.2029790810486722,0.6266440479262817,-0.20297908104867238,-1.5
478691.462421954,3617378.96480905,1606.2854062375732,3.2058227136335846,0.6225543705475824,-0.20582271363358443,-1.5
478691.589137762,3617379.65245826,1617.0352073526742,3.2087194758077806,0.6184157249347391,-0.2087194758077807,-1.5
478691.671122091,3617380.12218725,1641.9615070430975,3.2153629716173273,0.6090276755639877,-0.21536297161732743,-1.5
478691.740939735,3617380.50356575,1615.9764045447646,3.2084350151942487,0.6188209166839346,-0.2084350151942486,-1.5
478691.745432693,3617381.38639762,1639.6463217481223,3.214750179097643,0.6098876243834352,-0.21475017909764277,-1.5
478691.910604152,3617381.79282247,1709.996685520672,3.232995268601816,0.5847964551437204,-0.232995268601816,-1.5
478692.071956184,3617382.96970174,1694.7538327732475,3.2291066247619726,0.5900561961636801,-0.22910662476197252,-1.5
478692.201144595,3617383.59606717,1684.485638289044,3.22646731259324,0.5936530281230028,-0.2264673125932401,-1.5
478692.2423517,3617384.11392086,1694.3750506529798,3.2290095479077014,0.5901881048204877,-0.22900954790770164,-1.5
478692.375690609,3617384.48962063,1741.9987556983754,3.241047840457223,0.5740532229020424,-0.2410478404572228,-1.5
478692.426816479,3617385.14047979,1724.8008920617824,3.2367389681224896,0.5797770656325588,-0.23673896812248965,-1.5
478692.693565648,3617385.68186946,1752.142864224417,3.2435695142834167,0.570729716405088,-0.24356951428341686,-1.5
478692.739415329,3617386.30071496,1737.5133527572743,3.2399281508198605,0.5755351453346196,-0.23992815081986066,-1.5
478692.938230491,3617386.85425939,1728.6409495855307,3.23770479674018,0.578489130573799,-0.23770479674017994,-1.5
478692.96877968,3617387.38045006,1709.4452480621414,3.232855195307938,0.5849851003614291,-0.23285519530793816,-1.5
478693.180516915,3617388.01033402,1749.6089171784756,3.2429409834906786,0.5715563004860881,-0.24294098349067872,-1.5
478693.092366259,3617388.55279121,1751.1656754519724,3.2433272360496557,0.5710481960776795,-0.24332723604965556,-1.5
478693.232566469,3617389.09291208,1727.9298315134365,3.237526102491685,0.5787272039421492,-0.23752610249168485,-1.5
478693.138980866,3617389.52914432,1737.5175430165991,3.2399291981811977,0.5755337573535202,-0.23992919818119765,-1.5
478693.295159883,3617390.11388116,1706.9141137207928,3.2322116694008964,0.5858525581115291,-0.2322116694008965,-1.5
478693.257077641,3617390.69133546,1749.4921023150418,3.2429119862994975,0.571594463717061,-0.24291198629949745,-1.5
478693.343803528,3617391.67345343,1737.6957632451204,3.2399737422451484,0.5754747298989296,-0.23997374224514834,-1.5
478693.299797329,3617392.03783136,1765.160090260405,3.2467840996183335,0.5665208529910027,-0.24678409961833359,-1.5
478693.403189037,3617392.29042238,1724.8274298425702,3.236745650124539,0.5797681453218035,-0.23674565012453902,-1.5
478693.344085847,3617392.77892928,1691.330549186435,3.2282284932622476,0.5912504805645595,-0.22822849326224773,-1.5
