x,y,Linear Conductivity,Linear Resistivity,Depth,DOI,DOI Flag
448585.2454,4177568.072,396.8642822,2.519753086,-1.325065902,-3.105183753,0
448585.391,4177568.673,391.8664854,2.551889578,-1.325065902,-3.105183753,0
448585.5336,4177569.223,387.6682385,2.579525225,-1.325065902,-3.105183753,0
448585.694,4177569.796,384.4945554,2.600817062,-1.325065902,-3.105183753,0
448585.8556,4177570.414,382.0741763,2.617292824,-1.325065902,-3.105183753,0
448585.9812,4177571.06,378.6901613,2.640681228,-1.325065902,-3.105183753,0
448586.0981,4177571.715,374.3465674,2.671321409,-1.325065902,-3.105183753,0
448586.2036,4177572.398,369.3567321,2.707409702,-1.325065902,-3.105183753,0
448586.2838,4177573.104,365.5676031,2.735472157,-1.325065902,-3.105183753,0
448586.3048,4177573.793,361.7377568,2.764433575,-1.325065902,-3.105183753,0
448586.2861,4177574.463,357.9385353,2.79377575,-1.325065902,-3.105183753,0
448586.2444,4177575.114,353.5175669,2.828713743,-1.325065902,-3.105183753,0
448586.1746,4177575.798,347.4554875,2.878066504,-1.325065902,-3.105183753,0
448586.0623,4177576.43,341.8944409,2.924879379,-1.325065902,-3.400915539,0
448585.9407,4177576.993,337.2075108,2.965532996,-1.325065902,-3.400915539,0
448585.8549,4177577.508,333.6165339,2.997453359,-1.325065902,-3.400915539,0
448585.7794,4177577.973,330.9252265,3.021830673,-1.325065902,-3.400915539,0
448585.7246,4177578.383,329.4618332,3.035252947,-1.325065902,-3.400915539,0
448585.7188,4177578.711,327.3453796,3.054877394,-1.325065902,-3.400915539,0
448585.7603,4177579.013,324.5149831,3.081521816,-1.325065902,-3.400915539,0
448585.8167,4177579.294,320.9088695,3.116149459,-1.325065902,-3.400915539,0
448585.866,4177579.568,317.607034,3.148544877,-1.325065902,-3.400915539,0
448585.9219,4177579.78,315.8942097,3.165616745,-1.325065902,-3.105183753,0
448586.0034,4177579.997,313.9262167,3.185461891,-1.325065902,-3.105183753,0
448586.0945,4177580.19,310.7961701,3.217542866,-1.325065902,-3.400915539,0
448586.0962,4177580.606,304.3903775,3.285254969,-1.325065902,-3.400915539,0
448586.0451,4177581.162,296.8887219,3.368265367,-1.325065902,-3.400915539,0
448585.9486,4177581.792,288.9446266,3.460870727,-1.325065902,-3.400915539,0
448585.7979,4177582.496,281.7125294,3.549717871,-1.325065902,-3.400915539,0
448585.6281,4177583.252,275.2891256,3.632544503,-1.325065902,-3.400915539,0
448585.456,4177584.049,269.8619248,3.705598708,-1.325065902,-3.400915539,0
448585.3053,4177584.889,265.2959967,3.769374632,-1.325065902,-3.400915539,0
448585.1937,4177585.789,260.597742,3.837331791,-1.325065902,-3.400915539,0
448585.0982,4177586.722,255.533217,3.913385553,-1.325065902,-3.400915539,0
448584.995,4177587.68,249.9824942,4.000280112,-1.325065902,-3.400915539,0
448584.9749,4177588.415,246.3368208,4.059482447,-1.325065902,-3.400915539,0
448584.9937,4177589.035,242.9605032,4.115895329,-1.325065902,-3.400915539,0
448585.0526,4177589.577,239.9655792,4.167264336,-1.325065902,-3.400915539,0
448585.1552,4177590.068,236.3933904,4.230236718,-1.325065902,-3.400915539,0
448585.2858,4177590.515,232.1764378,4.307069268,-1.325065902,-3.400915539,0
448585.4355,4177590.932,227.918595,4.387531434,-1.325065902,-3.400915539,0
448585.6009,4177591.312,223.2510728,4.47926179,-1.325065902,-3.400915539,0
448585.7688,4177591.68,218.4228398,4.578275793,-1.325065902,-3.400915539,0
448585.928,4177592.057,213.8279013,4.676658163,-1.325065902,-3.400915539,0
448586.1066,4177592.45,210.5819491,4.748745106,-1.325065902,-3.400915539,0
448586.2853,4177592.847,208.7143123,4.791238267,-1.325065902,-3.400915539,0
448586.4553,4177593.258,207.8098435,4.81209159,-1.325065902,-3.696647325,0
448586.6024,4177593.686,206.0061134,4.854224875,-1.325065902,-3.696647325,0
448586.7124,4177594.077,204.6070221,4.887417791,-1.325065902,-3.696647325,0
448586.7842,4177594.441,202.4940778,4.938416032,-1.325065902,-3.696647325,0
448586.8307,4177594.824,199.1362497,5.02168742,-1.325065902,-3.696647325,0
448586.8676,4177595.235,195.222211,5.122367967,-1.325065902,-3.696647325,0
448586.9028,4177595.652,191.1762096,5.230776373,-1.325065902,-3.696647325,0
448586.9554,4177596.027,186.4936935,5.362111614,-1.325065902,-3.696647325,0
448587.0042,4177596.374,180.8646128,5.528997544,-1.325065902,-3.696647325,0
448587.052,4177596.687,174.6029607,5.727279745,-1.325065902,-3.696647325,0
448586.9974,4177596.977,165.8557692,6.029335036,-1.325065902,-3.696647325,0
448586.9217,4177597.271,157.9723613,6.33022126,-1.325065902,-3.696647325,0
448586.855,4177597.599,149.5305317,6.687597435,-1.325065902,-3.696647325,0
448586.8151,4177597.981,141.7782413,7.053268475,-1.325065902,-3.696647325,0
448586.7847,4177598.326,135.133066,7.400113308,-1.325065902,-3.696647325,0
448586.7706,4177598.747,128.9984257,7.752032591,-1.325065902,-3.696647325,0
448586.7347,4177599.21,123.1421426,8.120696774,-1.325065902,-3.696647325,0
448586.7353,4177599.727,117.9712131,8.476644209,-1.325065902,-3.992379111,0
448586.7546,4177600.289,113.5278243,8.808413325,-1.325065902,-3.992379111,0
448586.8077,4177600.881,109.7912539,9.108193636,-1.325065902,-3.992379111,0
448587.0237,4177601.477,108.7457807,9.195759074,-1.325065902,-3.992379111,0
448587.3066,4177602.059,107.500194,9.30230879,-1.325065902,-3.992379111,0
448587.6098,4177602.634,106.6509314,9.376383184,-1.325065902,-3.992379111,0
448587.8785,4177603.197,106.2288044,9.413642612,-1.325065902,-3.992379111,0
448588.1157,4177603.802,105.7685511,9.454606212,-1.325065902,-3.992379111,0
448588.2792,4177604.305,105.2071227,9.505059871,-1.325065902,-3.992379111,0
448588.3931,4177604.759,104.4802459,9.571187275,-1.325065902,-3.992379111,0
448588.4469,4177605.201,103.1362529,9.695911689,-1.325065902,-3.992379111,0
448588.4523,4177605.638,101.2501146,9.876532032,-1.325065902,-3.992379111,0
448588.4111,4177606.096,98.65295872,10.13654342,-1.325065902,-3.992379111,0
448588.3157,4177606.618,95.41755213,10.48025209,-1.325065902,-3.992379111,0
448588.1802,4177607.217,91.82353323,10.89045438,-1.325065902,-3.992379111,0
448588.0354,4177607.869,87.61383919,11.41372196,-1.325065902,-3.992379111,0
448587.9171,4177608.535,82.9801187,12.05107941,-1.325065902,-3.992379111,0
448587.8594,4177609.183,78.40673899,12.75400575,-1.325065902,-3.992379111,0
448587.8758,4177609.836,74.08992312,13.49711213,-1.325065902,-3.992379111,0
448587.9626,4177610.477,69.8271924,14.32106842,-1.325065902,-3.992379111,0
448588.0512,4177611.112,65.88323453,15.17836832,-1.325065902,-4.288110897,0
448588.1731,4177611.733,62.01924357,16.12402768,-1.325065902,-4.288110897,0
448588.2781,4177612.325,58.29879481,17.15301325,-1.325065902,-4.288110897,0
448588.3846,4177612.867,54.71736454,18.27573401,-1.325065902,-4.288110897,0
448588.5077,4177613.39,51.59644519,19.38118016,-1.325065902,-4.288110897,0
448588.6272,4177613.905,49.06280862,20.38203739,-1.325065902,-4.288110897,0
448588.7354,4177614.445,47.05652411,21.25103838,-1.325065902,-4.288110897,0
448588.8182,4177615.004,45.06562759,22.18986073,-1.325065902,-4.288110897,0
448588.8411,4177615.571,43.01123192,23.24974095,-1.325065902,-4.288110897,0
448588.6743,4177616.367,41.28791241,24.22016377,-1.325065902,-4.583842683,0
448588.6145,4177617.1,39.81702823,25.11488287,-1.325065902,-4.583842683,0
448588.5998,4177617.845,38.33599252,26.08514699,-1.325065902,-4.583842683,0
448588.6547,4177618.592,36.92600563,27.08118528,-1.325065902,-4.583842683,0
448588.7808,4177619.33,35.67270174,28.03263984,-1.325065902,-4.583842683,0
448588.91,4177619.982,34.6139513,28.89008514,-1.325065902,-4.583842683,0
448589.0256,4177620.57,33.62826964,29.73688539,-1.325065902,-4.583842683,0
448589.138,4177621.086,32.53690055,30.73433496,-1.325065902,-4.583842683,0
448589.2502,4177621.555,31.71842256,31.52741906,-1.325065902,-4.583842683,0
448589.3923,4177622.01,31.15970158,32.09273354,-1.325065902,-4.583842683,0
448589.7649,4177622.29,30.57705734,32.70425891,-1.325065902,-4.583842683,0
448590.0631,4177622.626,29.91176933,33.43165659,-1.325065902,-4.583842683,0
448590.3021,4177622.948,29.3207847,34.10549923,-1.325065902,-4.583842683,0
448590.4849,4177623.294,29.01600874,34.46373376,-1.325065902,-4.583842683,0
448590.5805,4177623.661,28.80425427,34.7170939,-1.325065902,-4.583842683,0
448590.6484,4177624.089,28.4817381,35.11021681,-1.325065902,-4.583842683,0
448590.6946,4177624.576,28.10559431,35.58010512,-1.325065902,-4.583842683,0
448590.7006,4177625.119,27.74686566,36.04010674,-1.325065902,-4.583842683,0
448590.6612,4177625.721,27.21846154,36.73976939,-1.325065902,-4.583842683,0
448590.5983,4177626.365,26.52509112,37.70015324,-1.325065902,-4.583842683,0
448590.4639,4177626.994,25.88470727,38.63284948,-1.325065902,-4.583842683,0
448590.2881,4177627.629,25.28052174,39.55614565,-1.325065902,-4.583842683,0
448590.1135,4177628.307,24.68383347,40.51234592,-1.325065902,-4.583842683,0
448589.9409,4177629.034,23.88078219,41.87467529,-1.325065902,-4.879574469,0
448589.781,4177629.815,22.9607995,43.55249041,-1.325065902,-4.879574469,0
448589.6284,4177630.625,22.04347485,45.36489853,-1.325065902,-4.879574469,0
448589.4934,4177631.443,21.06625092,47.46929122,-1.325065902,-4.879574469,0
448589.3963,4177632.263,19.98630509,50.03426075,-1.325065902,-4.879574469,0
448589.3353,4177633.083,18.98898034,52.66212203,-1.325065902,-4.879574469,0
448589.2928,4177633.902,18.08429514,55.29659809,-1.325065902,-4.879574469,0
448589.2546,4177634.692,17.18117956,58.20322154,-1.325065902,-4.879574469,0
448589.2286,4177635.474,16.35678314,61.13671567,-1.325065902,-4.879574469,0
448589.1945,4177636.213,15.55211473,64.29993717,-1.325065902,-4.879574469,0
448589.1453,4177636.941,14.79398335,67.59504701,-1.325065902,-4.879574469,0
448589.0915,4177637.65,14.18973053,70.47350182,-1.325065902,-4.879574469,0
448589.0465,4177638.343,13.70579592,72.96183351,-1.325065902,-4.879574469,0
448589.0341,4177639.03,13.32126575,75.06794165,-1.325065902,-4.879574469,0
448589.0365,4177639.702,13.08010088,76.45200977,-1.325065902,-4.879574469,0
448589.0406,4177640.356,12.87308321,77.68146792,-1.325065902,-4.879574469,0
448589.0366,4177640.99,12.68948481,78.80540581,-1.325065902,-4.879574469,0
448589,4177641.62,12.54002723,79.74464342,-1.325065902,-5.175306255,0
448588.9283,4177642.274,12.42416887,80.48828141,-1.325065902,-5.175306255,0
448588.8338,4177642.947,12.33753326,81.0534796,-1.325065902,-5.175306255,0
448588.7242,4177643.6,12.2552782,81.59749483,-1.325065902,-5.175306255,0
448588.5593,4177644.286,12.151027,82.29757042,-1.325065902,-5.175306255,0
448588.3206,4177644.997,12.03068075,83.1208159,-1.325065902,-5.175306255,0
448588.0089,4177645.729,11.98201758,83.45839866,-1.325065902,-5.175306255,0
448587.6435,4177646.481,11.94789162,83.69677528,-1.325065902,-5.175306255,0
448587.2431,4177647.268,11.90847525,83.97380683,-1.325065902,-5.175306255,0
448586.8041,4177648.069,11.84425273,84.42913389,-1.325065902,-5.175306255,0
448586.306,4177648.873,11.79098547,84.81055316,-1.325065902,-5.175306255,0
448585.7604,4177649.677,11.75371285,85.07949897,-1.325065902,-5.175306255,0
448585.2184,4177650.5,11.76460999,85.00069286,-1.325065902,-5.175306255,0
448584.7019,4177651.325,11.81197791,84.65982643,-1.325065902,-5.175306255,0
448584.231,4177652.099,11.8620916,84.30216472,-1.325065902,-5.175306255,0
448583.8217,4177652.869,11.9181194,83.90585511,-1.325065902,-5.175306255,0
448583.4194,4177653.636,11.91913905,83.89867725,-1.325065902,-5.175306255,0
448583.0304,4177654.412,11.91597296,83.92096919,-1.325065902,-5.175306255,0
448582.6563,4177655.162,11.93047421,83.81896498,-1.325065902,-5.175306255,0
448582.2953,4177655.915,12.01063868,83.25951907,-1.325065902,-5.175306255,0
448581.9874,4177656.694,12.11337582,82.55337032,-1.325065902,-5.175306255,0
448581.7175,4177657.495,12.29376411,81.34205204,-1.325065902,-5.175306255,0
448581.4239,4177658.312,12.43936984,80.38992434,-1.325065902,-5.175306255,0
448581.0855,4177659.146,12.52002344,79.87205497,-1.325065902,-5.175306255,0
448580.7243,4177660.001,12.61123164,79.29439635,-1.325065902,-5.175306255,0
448580.3121,4177660.862,12.67066096,78.92248109,-1.325065902,-5.175306255,0
448579.9053,4177661.753,12.72780542,78.56814016,-1.325065902,-5.175306255,0
448579.487,4177662.63,12.81076889,78.05932717,-1.325065902,-5.175306255,0
448579.0406,4177663.528,12.92330918,77.37956172,-1.325065902,-5.175306255,0
448578.5767,4177664.449,13.00594393,76.88792182,-1.325065902,-5.175306255,0
448578.0971,4177665.378,13.03806291,76.69851013,-1.325065902,-5.175306255,0
448577.6137,4177666.273,12.98727697,76.99843486,-1.325065902,-5.175306255,0
448577.1275,4177667.143,12.94749586,77.23501215,-1.325065902,-5.175306255,0
448576.6669,4177668.02,12.97838907,77.05116518,-1.325065902,-5.175306255,0
448576.2265,4177668.9,13.0068038,76.88283883,-1.325065902,-5.175306255,0
448575.8266,4177669.765,13.07936662,76.45630165,-1.325065902,-5.175306255,0
448575.4484,4177670.574,13.11812852,76.23038593,-1.325065902,-5.175306255,0
448575.0817,4177671.389,13.16221438,75.9750579,-1.325065902,-5.175306255,0
448574.6858,4177672.189,13.14932617,76.04952432,-1.325065902,-5.175306255,0
448574.3005,4177672.982,13.08869164,76.40183052,-1.325065902,-5.175306255,0
448573.9396,4177673.746,13.03500456,76.71650559,-1.325065902,-5.175306255,0
448573.5761,4177674.513,12.99294255,76.96485968,-1.325065902,-5.175306255,0
448573.2223,4177675.28,12.95983095,77.16150034,-1.325065902,-5.175306255,0
448581.2286,4177545.602,469.7541271,2.128773208,-1.657046446,-2.809451967,0
448581.314,4177546.158,455.403253,2.195856076,-1.657046446,-3.105183753,0
448581.3836,4177546.858,442.5711482,2.259523704,-1.657046446,-3.105183753,0
448581.4591,4177547.667,430.9817946,2.320283624,-1.657046446,-3.105183753,0
448581.5564,4177548.577,422.4332273,2.367238028,-1.657046446,-3.105183753,0
448581.663,4177549.569,417.4388054,2.395560708,-1.657046446,-3.105183753,0
448581.804,4177550.553,414.912079,2.410149163,-1.657046446,-3.105183753,0
448581.9869,4177551.494,414.8447379,2.410540399,-1.657046446,-3.105183753,0
448582.1767,4177552.395,415.4117467,2.407250175,-1.657046446,-3.105183753,0
448582.3837,4177553.244,417.0128716,2.398007515,-1.657046446,-3.105183753,0
448582.5756,4177554.05,419.8551614,2.381773745,-1.657046446,-3.105183753,0
448582.7726,4177554.841,423.4168289,2.36173891,-1.657046446,-3.105183753,0
448582.9703,4177555.601,427.1756151,2.340957594,-1.657046446,-3.105183753,0
448583.1502,4177556.337,430.2394212,2.324287247,-1.657046446,-3.105183753,0
448583.2937,4177557.037,429.0787523,2.330574504,-1.657046446,-3.105183753,0
448583.5049,4177557.7,423.3860905,2.361910375,-1.657046446,-3.105183753,0
448583.7099,4177558.364,416.327259,2.401956582,-1.657046446,-3.105183753,0
448583.8808,4177559.054,409.4221881,2.442466552,-1.657046446,-3.105183753,0
448584.0287,4177559.752,403.1153291,2.480679666,-1.657046446,-3.105183753,0
448584.1433,4177560.465,399.1466562,2.505344801,-1.657046446,-3.105183753,0
448584.2765,4177561.195,396.9526339,2.519192253,-1.657046446,-3.105183753,0
448584.4158,4177561.919,395.6027669,2.527788185,-1.657046446,-3.105183753,0
448584.5579,4177562.666,393.5642608,2.540881121,-1.657046446,-3.105183753,0
448584.6999,4177563.394,389.9350157,2.564529882,-1.657046446,-3.105183753,0
448584.8516,4177564.117,386.7657192,2.585544557,-1.657046446,-3.105183753,0
448584.9053,4177564.827,384.8335654,2.598525934,-1.657046446,-3.105183753,0
448584.9334,4177565.52,382.7977151,2.612345792,-1.657046446,-3.105183753,0
448584.9639,4177566.169,380.4596592,2.628399558,-1.657046446,-3.105183753,0
448585.0172,4177566.802,377.6389072,2.648032236,-1.657046446,-3.105183753,0
448585.1181,4177567.443,374.4883172,2.670310272,-1.657046446,-3.105183753,0
448585.2454,4177568.072,370.8566828,2.696459431,-1.657046446,-3.105183753,0
448585.391,4177568.673,367.0722537,2.724259298,-1.657046446,-3.105183753,0
448585.5336,4177569.223,363.5334643,2.750778396,-1.657046446,-3.105183753,0
448585.694,4177569.796,360.4106983,2.774612421,-1.657046446,-3.105183753,0
448585.8556,4177570.414,357.3643514,2.798264562,-1.657046446,-3.105183753,0
448585.9812,4177571.06,352.9149767,2.833543675,-1.657046446,-3.105183753,0
448586.0981,4177571.715,346.5960919,2.885202757,-1.657046446,-3.105183753,0
448586.2036,4177572.398,338.9175613,2.950570033,-1.657046446,-3.105183753,0
448586.2838,4177573.104,332.0743208,3.011374073,-1.657046446,-3.105183753,0
448586.3048,4177573.793,325.2725693,3.074344702,-1.657046446,-3.105183753,0
448586.2861,4177574.463,319.1280033,3.133538861,-1.657046446,-3.105183753,0
448586.2444,4177575.114,312.6286731,3.19868293,-1.657046446,-3.105183753,0
448586.1746,4177575.798,305.2298326,3.27621973,-1.657046446,-3.105183753,0
448586.0623,4177576.43,299.0551412,3.343864934,-1.657046446,-3.400915539,0
448585.9407,4177576.993,294.505563,3.395521598,-1.657046446,-3.400915539,0
448585.8549,4177577.508,291.9337437,3.425434783,-1.657046446,-3.400915539,0
448585.7794,4177577.973,291.4224448,3.431444687,-1.657046446,-3.400915539,0
448585.7246,4177578.383,292.5511619,3.418205532,-1.657046446,-3.400915539,0
448585.7188,4177578.711,293.4079158,3.40822434,-1.657046446,-3.400915539,0
448585.7603,4177579.013,293.5404549,3.406685462,-1.657046446,-3.400915539,0
448585.8167,4177579.294,292.3283509,3.420810869,-1.657046446,-3.400915539,0
448585.866,4177579.568,290.8300335,3.438434428,-1.657046446,-3.400915539,0
448585.9219,4177579.78,290.0296274,3.44792361,-1.657046446,-3.105183753,0
448586.0034,4177579.997,288.0643707,3.471446321,-1.657046446,-3.105183753,0
448586.0945,4177580.19,284.6897371,3.512595889,-1.657046446,-3.400915539,0
448586.0962,4177580.606,277.7201621,3.600746854,-1.657046446,-3.400915539,0
448586.0451,4177581.162,269.3623042,3.712471954,-1.657046446,-3.400915539,0
448585.9486,4177581.792,260.4525929,3.839470319,-1.657046446,-3.400915539,0
448585.7979,4177582.496,252.3179145,3.963254064,-1.657046446,-3.400915539,0
448585.6281,4177583.252,245.477167,4.073698634,-1.657046446,-3.400915539,0
448585.456,4177584.049,240.1757369,4.163617911,-1.657046446,-3.400915539,0
448585.3053,4177584.889,236.2147486,4.233435914,-1.657046446,-3.400915539,0
448585.1937,4177585.789,232.6617628,4.298084858,-1.657046446,-3.400915539,0
448585.0982,4177586.722,229.592131,4.355549973,-1.657046446,-3.400915539,0
448584.995,4177587.68,226.304167,4.418831581,-1.657046446,-3.400915539,0
448584.9749,4177588.415,224.8728545,4.446957381,-1.657046446,-3.400915539,0
448584.9937,4177589.035,223.6744142,4.470784035,-1.657046446,-3.400915539,0
448585.0526,4177589.577,222.7086224,4.490171908,-1.657046446,-3.400915539,0
448585.1552,4177590.068,220.8673723,4.527604007,-1.657046446,-3.400915539,0
448585.2858,4177590.515,217.5130139,4.597426068,-1.657046446,-3.400915539,0
448585.4355,4177590.932,212.9670854,4.695561279,-1.657046446,-3.400915539,0
448585.6009,4177591.312,207.4821092,4.819692665,-1.657046446,-3.400915539,0
448585.7688,4177591.68,201.8635548,4.953841226,-1.657046446,-3.400915539,0
448585.928,4177592.057,196.1201646,5.09891475,-1.657046446,-3.400915539,0
448586.1066,4177592.45,191.1516439,5.231448601,-1.657046446,-3.400915539,0
448586.2853,4177592.847,187.5706964,5.331323172,-1.657046446,-3.400915539,0
448586.4553,4177593.258,184.840649,5.410065401,-1.657046446,-3.696647325,0
448586.6024,4177593.686,182.0438351,5.49318245,-1.657046446,-3.696647325,0
448586.7124,4177594.077,179.7594666,5.56298936,-1.657046446,-3.696647325,0
448586.7842,4177594.441,177.4187725,5.636382137,-1.657046446,-3.696647325,0
448586.8307,4177594.824,174.8681503,5.718594257,-1.657046446,-3.696647325,0
448586.8676,4177595.235,172.1220971,5.809829283,-1.657046446,-3.696647325,0
448586.9028,4177595.652,168.8795363,5.921380541,-1.657046446,-3.696647325,0
448586.9554,4177596.027,165.4570968,6.043862845,-1.657046446,-3.696647325,0
448587.0042,4177596.374,161.7995616,6.180486462,-1.657046446,-3.696647325,0
448587.052,4177596.687,157.9917539,6.329444262,-1.657046446,-3.696647325,0
448586.9974,4177596.977,151.9722101,6.580150406,-1.657046446,-3.696647325,0
448586.9217,4177597.271,145.885794,6.854677023,-1.657046446,-3.696647325,0
448586.855,4177597.599,139.2461123,7.181529046,-1.657046446,-3.696647325,0
448586.8151,4177597.981,133.01235,7.518098881,-1.657046446,-3.696647325,0
448586.7847,4177598.326,127.3296965,7.853627452,-1.657046446,-3.696647325,0
448586.7706,4177598.747,122.2333854,8.181070966,-1.657046446,-3.696647325,0
448586.7347,4177599.21,117.7940368,8.489394091,-1.657046446,-3.696647325,0
448586.7353,4177599.727,113.7073739,8.794504397,-1.657046446,-3.992379111,0
448586.7546,4177600.289,109.9429928,9.095622871,-1.657046446,-3.992379111,0
448586.8077,4177600.881,106.207622,9.415520102,-1.657046446,-3.992379111,0
448587.0237,4177601.477,104.7880826,9.543069926,-1.657046446,-3.992379111,0
448587.3066,4177602.059,103.6308597,9.649635283,-1.657046446,-3.992379111,0
448587.6098,4177602.634,102.9983829,9.708890294,-1.657046446,-3.992379111,0
448587.8785,4177603.197,102.8769456,9.720350799,-1.657046446,-3.992379111,0
448588.1157,4177603.802,102.956767,9.712814701,-1.657046446,-3.992379111,0
448588.2792,4177604.305,102.8154822,9.726161649,-1.657046446,-3.992379111,0
448588.3931,4177604.759,102.4019157,9.765442308,-1.657046446,-3.992379111,0
448588.4469,4177605.201,101.4579382,9.856301223,-1.657046446,-3.992379111,0
448588.4523,4177605.638,99.91557501,10.00844963,-1.657046446,-3.992379111,0
448588.4111,4177606.096,97.70298411,10.23510192,-1.657046446,-3.992379111,0
448588.3157,4177606.618,95.01597003,10.52454655,-1.657046446,-3.992379111,0
448588.1802,4177607.217,91.96147092,10.87411924,-1.657046446,-3.992379111,0
448588.0354,4177607.869,88.31638268,11.32292752,-1.657046446,-3.992379111,0
448587.9171,4177608.535,84.18260935,11.87893803,-1.657046446,-3.992379111,0
448587.8594,4177609.183,79.84318838,12.52454994,-1.657046446,-3.992379111,0
448587.8758,4177609.836,75.64788329,13.21914053,-1.657046446,-3.992379111,0
448587.9626,4177610.477,71.55521453,13.97522188,-1.657046446,-3.992379111,0
448588.0512,4177611.112,67.66142107,14.77947084,-1.657046446,-4.288110897,0
448588.1731,4177611.733,63.92103887,15.64430143,-1.657046446,-4.288110897,0
448588.2781,4177612.325,60.35794579,16.56782693,-1.657046446,-4.288110897,0
448588.3846,4177612.867,56.76185294,17.61746575,-1.657046446,-4.288110897,0
448588.5077,4177613.39,53.38935789,18.73032453,-1.657046446,-4.288110897,0
448588.6272,4177613.905,50.46316355,19.81643499,-1.657046446,-4.288110897,0
448588.7354,4177614.445,48.08931854,20.79463861,-1.657046446,-4.288110897,0
448588.8182,4177615.004,45.93306434,21.77080964,-1.657046446,-4.288110897,0
448588.8411,4177615.571,43.82891751,22.81598672,-1.657046446,-4.288110897,0
448588.6743,4177616.367,41.92382304,23.8527865,-1.657046446,-4.583842683,0
448588.6145,4177617.1,40.32463526,24.7987364,-1.657046446,-4.583842683,0
448588.5998,4177617.845,38.77113661,25.79238288,-1.657046446,-4.583842683,0
448588.6547,4177618.592,37.32858481,26.78912166,-1.657046446,-4.583842683,0
448588.7808,4177619.33,36.00688894,27.77246326,-1.657046446,-4.583842683,0
448588.91,4177619.982,34.831147,28.70993596,-1.657046446,-4.583842683,0
448589.0256,4177620.57,33.73518653,29.64264031,-1.657046446,-4.583842683,0
448589.138,4177621.086,32.56359968,30.70913565,-1.657046446,-4.583842683,0
448589.2502,4177621.555,31.58804729,31.6575441,-1.657046446,-4.583842683,0
448589.3923,4177622.01,30.84548449,32.41965612,-1.657046446,-4.583842683,0
448589.7649,4177622.29,30.19634291,33.11659306,-1.657046446,-4.583842683,0
448590.0631,4177622.626,29.52953081,33.86440531,-1.657046446,-4.583842683,0
448590.3021,4177622.948,28.97188423,34.51622242,-1.657046446,-4.583842683,0
448590.4849,4177623.294,28.67529638,34.87322281,-1.657046446,-4.583842683,0
448590.5805,4177623.661,28.55399862,35.02136472,-1.657046446,-4.583842683,0
448590.6484,4177624.089,28.35857033,35.26270854,-1.657046446,-4.583842683,0
448590.6946,4177624.576,28.11786237,35.56458122,-1.657046446,-4.583842683,0
448590.7006,4177625.119,27.81136574,35.95652257,-1.657046446,-4.583842683,0
448590.6612,4177625.721,27.28979636,36.64373258,-1.657046446,-4.583842683,0
448590.5983,4177626.365,26.61516727,37.57256116,-1.657046446,-4.583842683,0
448590.4639,4177626.994,25.954578,38.52884836,-1.657046446,-4.583842683,0
448590.2881,4177627.629,25.25585926,39.59477244,-1.657046446,-4.583842683,0
448590.1135,4177628.307,24.46198861,40.87975087,-1.657046446,-4.583842683,0
448589.9409,4177629.034,23.47469538,42.59906184,-1.657046446,-4.879574469,0
448589.781,4177629.815,22.30735851,44.82825698,-1.657046446,-4.879574469,0
448589.6284,4177630.625,21.16859641,47.23978768,-1.657046446,-4.879574469,0
448589.4934,4177631.443,19.9894102,50.02648853,-1.657046446,-4.879574469,0
448589.3963,4177632.263,18.79994816,53.19163605,-1.657046446,-4.879574469,0
448589.3353,4177633.083,17.77769687,56.250256,-1.657046446,-4.879574469,0
448589.2928,4177633.902,16.92186982,59.09512429,-1.657046446,-4.879574469,0
448589.2546,4177634.692,16.10806927,62.08068659,-1.657046446,-4.879574469,0
448589.2286,4177635.474,15.39126739,64.97190742,-1.657046446,-4.879574469,0
448589.1945,4177636.213,14.73952524,67.84479035,-1.657046446,-4.879574469,0
448589.1453,4177636.941,14.09855155,70.92927215,-1.657046446,-4.879574469,0
448589.0915,4177637.65,13.61023647,73.47410916,-1.657046446,-4.879574469,0
448589.0465,4177638.343,13.23318938,75.56757265,-1.657046446,-4.879574469,0
448589.0341,4177639.03,12.94079433,77.27500912,-1.657046446,-4.879574469,0
448589.0365,4177639.702,12.74926033,78.4359229,-1.657046446,-4.879574469,0
448589.0406,4177640.356,12.56413952,79.59160265,-1.657046446,-4.879574469,0
448589.0366,4177640.99,12.35748613,80.92260752,-1.657046446,-4.879574469,0
448589,4177641.62,12.1633921,82.21390808,-1.657046446,-5.175306255,0
448588.9283,4177642.274,11.98411831,83.44376902,-1.657046446,-5.175306255,0
448588.8338,4177642.947,11.86191161,84.30344392,-1.657046446,-5.175306255,0
448588.7242,4177643.6,11.77346823,84.93673917,-1.657046446,-5.175306255,0
448588.5593,4177644.286,11.68883805,85.55170285,-1.657046446,-5.175306255,0
448588.3206,4177644.997,11.60693391,86.15539709,-1.657046446,-5.175306255,0
448588.0089,4177645.729,11.59161035,86.26929043,-1.657046446,-5.175306255,0
448587.6435,4177646.481,11.59764979,86.22436596,-1.657046446,-5.175306255,0
448587.2431,4177647.268,11.56920724,86.43634602,-1.657046446,-5.175306255,0
448586.8041,4177648.069,11.4986091,86.96704018,-1.657046446,-5.175306255,0
448586.306,4177648.873,11.40544708,87.67740477,-1.657046446,-5.175306255,0
448585.7604,4177649.677,11.33687168,88.20775504,-1.657046446,-5.175306255,0
448585.2184,4177650.5,11.31016455,88.41604342,-1.657046446,-5.175306255,0
