X,Y,x,y,Z,Conductivity(mS/m),Log10(Conductivity mS/m),ERT_doi
60.34185333,0,460723.2064,4276472.715,-5.66322,5.090757257,0.706782389,0.029866667
33.13207,0,460736.118,4276496.573,-2.86241,4.940328733,0.693755848,0.00715
30.57620333,0,460737.3309,4276498.814,-4.21201,4.514962541,0.654654151,0.029666667
60.06976667,0,460723.3355,4276472.953,-2.507913333,7.105773128,0.851611337,0.005244444
3.318496667,0,460750.2653,4276522.714,-9.709956667,2.827682286,0.451430611,0.23755
48.41145667,0,460728.8676,4276483.175,-3.851743333,8.487092575,0.928758939,0.017761111
106.7609667,0,460701.1794,4276432.013,-4.981863333,7.02485908,0.846637617,0.126411111
70.57133333,0,460718.3522,4276463.745,-2.339636667,5.931729002,0.773181302,0.006294444
56.79286333,0,460724.8904,4276475.826,-6.53513,4.661162393,0.668494234,0.025355556
43.23166667,0,460731.3256,4276487.717,-0.103923333,10.36797283,1.015693851,0.005040556
116.37817,0,460696.6158,4276423.58,-0.09544,11.91637754,1.076144254,0.136655556
86.00884,0,460711.0268,4276450.209,-2.038313333,6.440377561,0.808911328,0.002455556
110.12748,0,460699.5819,4276429.061,-1.84203,8.996040932,0.954051423,0.009588889
104.4863333,0,460702.2588,4276434.007,-0.260956667,8.519195921,0.930398606,0.005326667
56.81588333,0,460724.8795,4276475.806,-6.16889,4.897771509,0.689998521,0.027
52.10323667,0,460727.1158,4276479.938,-2.265673333,8.379641326,0.92322543,0.004472222
82.68127,0,460712.6058,4276453.127,-5.088623333,5.435062337,0.73520453,0.05235
53.95478667,0,460726.2372,4276478.315,-1.811133333,7.762726971,0.890014312,0.006944444
89.33684333,0,460709.4476,4276447.291,-1.742876667,7.980394405,0.902024355,0.009272222
25.09927667,0,460739.9298,4276503.616,-8.058346667,3.061705552,0.485963422,0.029483333
36.4912,0,460734.5241,4276493.628,-1.052933333,5.14456458,0.711348623,0.002327778
103.6957333,0,460702.6339,4276434.701,-3.883783333,8.59533416,0.934262765,0.016044444
54.41665667,0,460726.018,4276477.91,-1.831366667,8.156920886,0.91152625,0.008633333
11.43445,0,460746.4141,4276515.598,-3.139816667,5.310817168,0.725161351,0.040544444
4.17141,0,460749.8606,4276521.966,-2.177176667,6.591592384,0.818990343,0.000333333
116.40215,0,460696.6044,4276423.559,-2.75832,8.545472553,0.931736084,0.047172222
109.5948167,0,460699.8347,4276429.528,-4.00777,7.546027371,0.877718376,0.087372222
28.00237333,0,460738.5522,4276501.071,-4.123066667,4.611880083,0.663878006,0.031466667
98.558,0,460705.0719,4276439.206,-6.441086667,7.310252527,0.86393238,0.088377778
74.60511333,0,460716.4381,4276460.208,-7.890186667,3.507408717,0.544986377,0.001538889
23.24811333,0,460740.8082,4276505.239,-5.82339,3.330823003,0.522551555,0.044838889
92.97877,0,460707.7194,4276444.098,-2.10669,6.385656895,0.80520558,0.025044444
46.00574667,0,460730.0092,4276485.285,-5.19122,6.630752742,0.821562834,0.034366667
91.92029,0,460708.2216,4276445.026,-0.973776667,5.721889615,0.757539475,0.012372222
23.60325,0,460740.6397,4276504.928,-7.05678,3.030384483,0.481497734,0.023733333
80.71727,0,460713.5377,4276454.849,-0.603876667,6.235413419,0.794865253,0.006277778
98.62434333,0,460705.0404,4276439.147,-6.158426667,7.657696671,0.884098159,0.0816
79.77862,0,460713.9832,4276455.672,-1.969076667,5.436076631,0.73528557,0.012238889
57.59826333,0,460724.5083,4276475.12,-9.823596667,3.943072133,0.595834722,0.044255556
43.595,0,460731.1531,4276487.399,-0.104886667,10.78977833,1.033012522,0.024695556
89.35744,0,460709.4378,4276447.273,-7.79958,4.407729624,0.644214946,0.039533333
69.58819667,0,460718.8188,4276464.607,-2.316116667,6.548257152,0.816125726,0.009577778
66.53051333,0,460720.2697,4276467.288,-7.69265,3.861746539,0.586783766,0.003438889
84.45427,0,460711.7644,4276451.572,-5.103153333,5.468659767,0.737880905,0.043016667
28.56096333,0,460738.2871,4276500.581,-1.056483333,4.199935052,0.623242575,0.010538889
34.15138,0,460735.6344,4276495.679,-4.425743333,4.232889339,0.626636915,0.032022222
20.06462333,0,460742.3189,4276508.031,-2.505196667,5.296523764,0.723990925,0.00265
61.25055333,0,460722.7752,4276471.918,-0.869566667,5.944763163,0.774134557,0.004538889
39.29170333,0,460733.1952,4276491.172,-7.933463333,3.141263499,0.497104368,0.003761111
60.06777667,0,460723.3364,4276472.955,-5.119863333,5.385214635,0.731203017,0.032183333
103.4500467,0,460702.7505,4276434.916,-5.467023333,7.670240999,0.88480901,0.086466667
103.7173233,0,460702.6237,4276434.682,-9.81781,5.199310093,0.71594572,0.325172222
117.1333867,0,460696.2574,4276422.918,-6.410653333,7.233477634,0.859347143,0.344694444
15.03084,0,460744.7075,4276512.445,-2.412903333,5.077515381,0.705651248,0.008777778
73.90624,0,460716.7697,4276460.821,-7.829213333,3.531574251,0.547968342,0.006094444
51.00076667,0,460727.6389,4276480.905,-2.105,8.429182978,0.925785481,0.004266667
75.32411333,0,460716.0969,4276459.578,-2.443296667,6.792876501,0.832053719,0.003566667
11.83406667,0,460746.2245,4276515.248,-2.786343333,5.298044121,0.724115571,0.025288889
110.1440333,0,460699.574,4276429.047,-2.388983333,8.459524769,0.927345966,0.015361111
5.758226667,0,460749.1076,4276520.575,-9.801046667,2.775628901,0.443361401,0.202716667
92.98401667,0,460707.7169,4276444.093,-6.851046667,5.7502104,0.759683736,0.030383333
88.89381667,0,460709.6578,4276447.679,-2.2044,8.675063608,0.938272668,0.001127778
20.14433,0,460742.281,4276507.961,-3.880293333,5.264161687,0.72132922,0.049027778
27.77271,0,460738.6612,4276501.272,-3.912356667,4.719860915,0.673929201,0.031605556
35.61472,0,460734.94,4276494.396,-6.79498,3.718538054,0.57037223,0.0179
33.96085333,0,460735.7248,4276495.846,-1.767813333,5.236468442,0.719038491,0.014044444
91.18451333,0,460708.5708,4276445.671,-0.844086667,6.333301118,0.801630137,0.003333333
75.30670667,0,460716.1052,4276459.593,-7.946386667,3.490350351,0.542869022,0.00425
117.2010533,0,460696.2253,4276422.859,-4.273083333,8.107929515,0.908909965,0.181444444
59.60698,0,460723.5551,4276473.359,-2.49369,7.239356734,0.859699978,0.005877778
76.01392333,0,460715.7696,4276458.973,-8.009433333,3.475151485,0.540973741,0.009822222
67.22206333,0,460719.9415,4276466.682,-7.764573333,3.769692165,0.576305887,0.010038889
89.99953667,0,460709.1331,4276446.71,-5.029403333,6.530699676,0.814959713,0.027644444
22.98464333,0,460740.9332,4276505.47,-4.372426667,4.105782868,0.613395978,0.039777778
88.66301,0,460709.7673,4276447.882,-7.75008,4.276059493,0.631043739,0.039955556
82.92301,0,460712.4911,4276452.915,-2.14748,6.908988857,0.839414492,0.001816667
73.02593333,0,460717.1875,4276461.593,-3.843386667,6.297048397,0.799137031,0.027527778
33.08934667,0,460736.1383,4276496.61,-4.22636,4.379547147,0.641429206,0.03155
26.47469333,0,460739.2771,4276502.41,-1.921633333,4.971933436,0.696525306,0.013561111
45.00788,0,460730.4827,4276486.16,-1.13209,3.433059713,0.535681357,0.017527778
113.84706,0,460697.8169,4276425.8,-7.716566667,6.536326648,0.815333748,0.380877778
71.31630333,0,460717.9987,4276463.092,-2.218696667,5.468692066,0.73788347,0.007538889
12.95269333,0,460745.6936,4276514.267,-6.920096667,3.722259581,0.570806656,0.031333333
104.6737233,0,460702.1698,4276433.843,-5.461536667,7.263311908,0.861134694,0.115561111
115.4291667,0,460697.0661,4276424.413,-2.45687,8.474972728,0.928138309,0.029461111
99.22813333,0,460704.7539,4276438.618,-2.290326667,7.239146583,0.859687371,0.012694444
69.68812667,0,460718.7713,4276464.52,-5.19424,4.598826223,0.662646999,0.044988889
13.10698667,0,460745.6204,4276514.131,-9.809746667,3.103248266,0.491816521,0.07885
46.53897,0,460729.7562,4276484.817,-2.330513333,7.369197844,0.867420216,0.005738889
32.77185667,0,460736.289,4276496.889,-7.448046667,3.936432287,0.595102785,0.007722222
110.42764,0,460699.4395,4276428.798,-6.489813333,6.561174356,0.816981579,0.259955556
80.69101667,0,460713.5502,4276454.872,-7.825886667,3.583429605,0.554298877,0.001594444
24.39513,0,460740.2639,4276504.234,-9.28565,3.059044796,0.485585837,0.082833333
97.71222667,0,460705.4732,4276439.947,-1.135683333,5.977311322,0.776505876,0.017211111
92.74682333,0,460707.8294,4276444.301,-4.570303333,7.204296412,0.857591573,0.031504444
16.65388667,0,460743.9373,4276511.021,-4.91914,4.650453326,0.66749529,0.061033333
44.27105333,0,460730.8323,4276486.806,-1.383033333,3.209353133,0.506417506,0.022516667
86.98171667,0,460710.5651,4276449.356,-1.061066667,6.214390764,0.793398558,0.003277778
112.51528,0,460698.4488,4276426.967,-4.97578,7.495267488,0.874787136,0.180794444
79.98494667,0,460713.8852,4276455.491,-7.770506667,3.597382789,0.555986653,1.11E-05
116.76177,0,460696.4338,4276423.244,-0.107276667,11.48264484,1.060041932,0.009555556
54.71638333,0,460725.8758,4276477.647,-9.698383333,3.025515748,0.480799418,0.075888889
8.032943333,0,460748.0282,4276518.58,-7.936336667,2.942392804,0.46870065,0.059222222
74.85378,0,460716.3201,4276459.99,-2.44307,6.717815216,0.827228054,0.000633333
76.72192333,0,460715.4336,4276458.352,-8.07183,3.455557317,0.538518101,0.011611111
74.73123,0,460716.3783,4276460.098,-5.208833333,5.534702947,0.743094317,0.028127778
117.4414933,0,460696.1112,4276422.648,-7.823,6.700003652,0.826075039,0.455033333
70.28733667,0,460718.487,4276463.994,-5.210793333,4.63968658,0.666488644,0.045105556
30.12189333,0,460737.5464,4276499.212,-2.317056667,5.061792336,0.704304324,0.006911111
20.91877667,0,460741.9135,4276507.282,-4.2869,4.762347887,0.677821117,0.049188889
44.81468667,0,460730.5744,4276486.329,-5.09515,7.217747459,0.858401683,0.023866667
52.17111,0,460727.0836,4276479.879,-5.17422,4.439241062,0.647308729,0.036072222
107.89705,0,460700.6403,4276431.017,-3.439926667,7.207862798,0.857806511,0.055383333
37.66462333,0,460733.9672,4276492.599,-8.961576667,3.160087338,0.499699086,0.034172222
0.76856,0,460751.4753,4276524.95,-2.172683333,6.027100132,0.780108407,0.0365
72.75853,0,460717.3144,4276461.827,-2.25405,5.686145468,0.754817966,0.012194444
107.36333,0,460700.8936,4276431.485,-6.954486667,6.133108322,0.787680635,0.279705556
20.56146,0,460742.0831,4276507.595,-2.662296667,5.369280019,0.729916054,0.007861111
3.196863333,0,460750.323,4276522.821,-7.872283333,2.915180945,0.464665517,0.137416667
29.54512667,0,460737.8201,4276499.718,-0.259683333,5.96699761,0.775755864,0.022088889
100.42351,0,460704.1867,4276437.57,-4.378816667,9.38964932,0.972649373,0.027155556
51.66039,0,460727.3259,4276480.327,-2.247906667,8.64697123,0.936864014,0.003166667
38.89316667,0,460733.3843,4276491.521,-0.850273333,5.511219023,0.741247671,0.006094444
27.84974333,0,460738.6246,4276501.205,-3.607536667,4.910307585,0.691108697,0.027288889
59.38061333,0,460723.6625,4276473.557,-1.519466667,6.319178416,0.800660617,0.014727778
67.92182333,0,460719.6095,4276466.068,-7.837996667,3.690544589,0.567090457,0.011716667
44.61101,0,460730.671,4276486.508,-1.09171,3.360951278,0.526462217,0.01365
40.09669667,0,460732.8132,4276490.466,-7.27965,3.385160135,0.529579218,0.009944444
4.978546667,0,460749.4776,4276521.259,-4.600683333,3.73478207,0.572265265,0.001377778
1.32387,0,460751.2118,4276524.463,-2.476796667,6.259384774,0.796531649,0.024472222
74.39290667,0,460716.5388,4276460.394,-2.442533333,6.585230198,0.818570961,0.003544444
96.47099,0,460706.0622,4276441.036,-3.8111,8.018581298,0.904097537,0.014255556
32.42112667,0,460736.4554,4276497.196,-2.94026,4.848467923,0.685604527,0.011983333
34.53837667,0,460735.4507,4276495.34,-7.188026667,3.80908776,0.580820979,0.011188889
13.58648667,0,460745.3929,4276513.711,-7.164006667,3.657656919,0.563202967,0.024588889
100.2419833,0,460704.2728,4276437.729,-7.79051,6.242797373,0.795379239,0.175766667
94.02819667,0,460707.2214,4276443.177,-6.72884,6.094892973,0.784966084,0.029694444
24.61529333,0,460740.1595,4276504.041,-2.29416,4.873552987,0.687845692,0.004761111
9.74582,0,460747.2154,4276517.079,-0.1433,3.643881162,0.561564205,0.105272222
94.51475667,0,460706.9905,4276442.751,-5.28523,7.128310806,0.852986627,0.008161111
12.61480333,0,460745.854,4276514.563,-2.10758,4.973078736,0.696625335,0.0048
112.5135633,0,460698.4496,4276426.969,-3.456663333,7.959877759,0.900906398,0.076583333
39.98485667,0,460732.8662,4276490.564,-8.03201,3.069372515,0.4870496,0.012211111
93.92019333,0,460707.2726,4276443.272,-5.274843333,6.981904788,0.843973922,0.012566667
38.40051667,0,460733.618,4276491.953,-5.082333333,4.302233634,0.633693991,0.028411111
14.16156333,0,460745.12,4276513.207,-4.203606667,5.087743737,0.706525228,0.0615
117.4969967,0,460696.0849,4276422.599,-3.748913333,8.2607755,0.91702082,0.13875
99.05061667,0,460704.8381,4276438.774,-2.910426667,8.488659533,0.928839115,0.0104
34.11666333,0,460735.6508,4276495.71,-3.059016667,4.69602931,0.671730799,0.017872222
35.87725667,0,460734.8154,4276494.166,-3.80099,4.190650458,0.622281438,0.020938889
55.12673333,0,460725.6811,4276477.287,-5.0102,6.026088988,0.780035541,0.030327778
100.9386067,0,460703.9422,4276437.118,-7.82216,6.18976814,0.791674381,0.178816667
118.3263967,0,460695.6913,4276421.872,-2.893053333,8.460196089,0.927380429,0.082822222
113.47533,0,460697.9933,4276426.126,-2.41499,8.189813003,0.913273986,0.007727778
85.06438667,0,460711.4749,4276451.037,-5.068923333,5.490710267,0.739628528,0.0361
33.43844,0,460735.9727,4276496.304,-7.57599,3.895694798,0.590584925,0.001966667
100.8037167,0,460704.0062,4276437.237,-1.149913333,4.626125126,0.665217375,0.007038889
99.55489,0,460704.5988,4276438.332,-7.754853333,6.275606829,0.797655727,0.176477778
90.07078333,0,460709.0993,4276446.647,-7.83731,4.560209726,0.658984817,0.044788889
36.25437667,0,460734.6364,4276493.835,-6.89393,3.631520904,0.560088548,0.0149
93.32281333,0,460707.5561,4276443.796,-5.265563333,6.854200799,0.835956823,0.015711111
78.09284667,0,460714.7831,4276457.15,-5.48592,5.143943485,0.711296188,0.042688889
33.62937,0,460735.8821,4276496.137,-0.51167,5.34356819,0.727831356,0.006788889
92.72459333,0,460707.84,4276444.321,-5.256086667,6.754623574,0.829601151,0.018711111
77.43478333,0,460715.0954,4276457.727,-8.134263333,3.435360565,0.535972326,0.017283333
18.42777667,0,460743.0956,4276509.466,-8.20633,3.15767144,0.499366939,0.004905556
41.75430667,0,460732.0266,4276489.013,-3.996883333,7.483144031,0.874084104,0.018205556
98.77551667,0,460704.9687,4276439.015,-2.277576667,7.183140709,0.856314374,0.013116667
73.21029,0,460717.1,4276461.431,-7.77182,3.560214531,0.551476168,0.010955556
66.08741333,0,460720.48,4276467.677,-5.06639,4.616547062,0.664317267,0.029127778
92.11901667,0,460708.1273,4276444.851,-5.237943333,6.683282644,0.824989828,0.021166667
68.62415,0,460719.2762,4276465.452,-7.91052,3.626507843,0.559488621,0.01035
33.48309667,0,460735.9515,4276496.265,-5.265683333,4.101794396,0.612973887,0.016994444
23.41622,0,460740.7284,4276505.092,-0.242766667,4.929643147,0.692815482,0.021472222
101.6428933,0,460703.608,4276436.501,-7.8542,6.120630528,0.786796164,0.190916667
78.14926,0,460714.7563,4276457.101,-8.21192,3.410213296,0.532781543,0.018661111
15.53333667,0,460744.4691,4276512.004,-7.94637,3.397650633,0.53117872,0.002611111
6.165,0,460748.9146,4276520.218,-0.099113333,5.193225375,0.71543717,0.056277778
96.98789667,0,460705.8169,4276440.582,-3.806346667,8.21165171,0.914430521,0.005888889
105.2768267,0,460701.8837,4276433.314,-5.472656667,7.094919307,0.85094746,0.129783333
10.13609333,0,460747.0302,4276516.736,-4.75447,4.312324408,0.634711425,0.051894444
55.12028,0,460725.6841,4276477.293,-1.419736667,6.889054532,0.838159623,0.004544444
14.22484,0,460745.09,4276513.151,-7.422076667,3.57719373,0.553542461,0.017322222
78.86639333,0,460714.416,4276456.472,-1.151633333,5.156490993,0.712354264,0.008283333
113.1451067,0,460698.15,4276426.415,-7.70571,6.456815847,0.8100184,0.362372222
14.87219333,0,460744.7828,4276512.584,-7.689823333,3.486436594,0.542381771,0.005938889
102.3514767,0,460703.2718,4276435.879,-7.8834,6.042576477,0.781222156,0.212266667
104.7376467,0,460702.1395,4276433.787,-0.131653333,8.887675425,0.948788186,0.0088
48.37958333,0,460728.8827,4276483.203,-5.050086667,5.465530376,0.737632312,0.0335
70.88442667,0,460718.2037,4276463.471,-5.231203333,4.68032382,0.670275902,0.045872222
57.65559333,0,460724.4811,4276475.07,-0.42084,5.292525002,0.723662918,0.00335
88.44559667,0,460709.8705,4276448.072,-2.185426667,8.571675926,0.933065743,0.002444444
87.99340333,0,460710.085,4276448.469,-7.70008,4.168518531,0.619981736,0.040933333
82.07605333,0,460712.893,4276453.657,-5.071063333,5.437635594,0.7354101,0.051783333
98.86901333,0,460704.9243,4276438.933,-7.74463,6.273131388,0.797484384,0.168244444
8.716836667,0,460747.7037,4276517.981,-8.24471,2.977687207,0.473879075,0.059288889
62.15608,0,460722.3455,4276471.124,-5.40955,4.975081805,0.696800226,0.028955556
59.14745667,0,460723.7731,4276473.762,-2.479573333,7.371141935,0.867534774,0.004138889
89.39919,0,460709.418,4276447.236,-5.022636667,6.387738812,0.80534715,0.026433333
37.20159,0,460734.187,4276493.005,-2.510673333,4.369609159,0.640442593,0.015122222
90.78101667,0,460708.7623,4276446.025,-7.871396667,4.724675891,0.674372022,0.055355556
81.39505333,0,460713.2161,4276454.255,-7.88077,3.572930478,0.553024566,0.001322222
95.10636333,0,460706.7098,4276442.232,-5.295153333,7.270222615,0.861547709,0.003222222
28.68637333,0,460738.2276,4276500.471,-0.416003333,5.734583518,0.758501882,0.007722222
79.14160333,0,460714.2854,4276456.23,-9.84689,2.98646195,0.475156986,0.091283333
54.05075,0,460726.1916,4276478.231,-3.390903333,8.732196035,0.941123477,0.014411111
91.48478667,0,460708.4283,4276445.408,-7.91355,4.88297916,0.688684871,0.065794444
36.36935,0,460734.5819,4276493.734,-3.882093333,4.185585163,0.621756183,0.020444444
64.83541,0,460721.0741,4276468.775,-0.752576667,5.636653535,0.751021341,0.003911111
78.21468,0,460714.7253,4276457.043,-3.41935,6.453533975,0.809797601,0.028711111
60.08824667,0,460723.3267,4276472.937,-1.784216667,6.474094719,0.811179049,0.017227778
19.92273333,0,460742.3862,4276508.155,-4.520623333,4.798464952,0.681102327,0.061061111
104.0423267,0,460702.4695,4276434.397,-2.34814,7.629125621,0.882474766,0.025596667
55.73497,0,460725.3924,4276476.754,-5.012356667,5.994051384,0.777720462,0.029177778
69.33210333,0,460718.9403,4276464.832,-7.9797,3.578324002,0.553679662,0.005055556
105.8751367,0,460701.5997,4276432.79,-5.48268,6.957332904,0.842442785,0.142688889
107.9020567,0,460700.6379,4276431.012,-1.62746,6.272825636,0.797463216,0.0078
42.38600333,0,460731.7268,4276488.459,-10.52694333,2.359199494,0.372764666,0.088833333
48.89248333,0,460728.6394,4276482.754,-2.16032,7.701201395,0.886558481,0.003966667
19.2208,0,460742.7193,4276508.771,-3.73958,5.466860602,0.737738,0.056511111
109.6870933,0,460699.7909,4276429.447,-2.392866667,8.31721803,0.919978086,0.021455556
47.74548667,0,460729.1836,4276483.759,-9.789653333,2.033147088,0.308168799,0.038633333
92.18993,0,460708.0937,4276444.789,-7.955343333,5.028507868,0.701439134,0.072555556
85.63427,0,460711.2045,4276450.537,-5.101183333,5.50809111,0.741001115,0.024777778
78.86373,0,460714.4173,4276456.474,-8.273916667,3.389371048,0.530119115,0.020966667
62.81912333,0,460722.0308,4276470.542,-4.430576667,5.474041003,0.738308046,0.035472222
35.03312,0,460735.216,4276494.906,-4.11431,4.208608431,0.624138521,0.028155556
35.32760667,0,460735.0762,4276494.648,-6.559696667,3.778196587,0.577284551,0.024794444
39.46049333,0,460733.1151,4276491.024,-0.953656667,5.017252324,0.700465943,0.006933333
98.17308,0,460705.2545,4276439.543,-7.710193333,6.257145269,0.796376238,0.14995
12.65228333,0,460745.8362,4276514.53,-2.56845,5.213581129,0.717136136,0.006633333
6.516113333,0,460748.7479,4276519.91,-4.20098,3.892765066,0.590258194,0.022816667
112.44238,0,460698.4834,4276427.031,-7.69726,6.382220054,0.804971774,0.351044444
73.92361667,0,460716.7615,4276460.806,-2.400406667,6.392569073,0.805675429,0.00395
110.39675,0,460699.4541,4276428.825,-7.640576667,6.143392557,0.788408267,0.3388
63.08557667,0,460721.9044,4276470.309,-7.697716667,4.380533435,0.641527,0.010733333
71.47844,0,460717.9218,4276462.95,-5.26061,4.738296538,0.675622237,0.044694444
65.64350333,0,460720.6906,4276468.066,-1.67582,6.124597338,0.787077541,0.0089
39.30435667,0,460733.1892,4276491.161,-5.055766667,4.675134926,0.669794149,0.025605556
39.14226,0,460733.2661,4276491.303,-9.16158,2.899783259,0.462365538,0.0416
114.7118967,0,460697.4065,4276425.041,-2.028966667,8.447137392,0.926709558,0.000672222
77.48276333,0,460715.0726,4276457.685,-5.458103333,5.25319452,0.720423483,0.043305556
72.51353333,0,460717.4306,4276462.042,-7.71438,3.587377411,0.554777069,0.013516667
28.82556,0,460738.1616,4276500.349,-2.74467,5.162850236,0.712889527,0.003977778
94.91999667,0,460706.7982,4276442.396,-2.10926,6.598605569,0.819452169,0.020688889
17.93083333,0,460743.3314,4276509.902,-5.901906667,4.017277991,0.603931885,0.049455556
113.09274,0,460698.1748,4276426.461,-4.978473333,7.565757593,0.878852422,0.18535
35.02902333,0,460735.2179,4276494.91,-8.46221,3.669998169,0.564665848,0.044527778
109.70296,0,460699.7833,4276429.433,-7.62801,6.056079417,0.782191562,0.332583333
69.55993667,0,460718.8322,4276464.632,-9.648113333,3.455113771,0.538462352,0.038755556
100.02166,0,460704.3774,4276437.922,-5.907463333,8.020750001,0.90421498,0.07495
57.53844,0,460724.5366,4276475.173,-2.305096667,7.352734651,0.866448893,0.002288889
111.1931567,0,460699.0762,4276428.127,-0.415306667,12.00344307,1.079305837,0.005016111
47.50040333,0,460729.2999,4276483.974,-1.5691,4.980565336,0.697278642,0.010111111
111.07986,0,460699.13,4276428.226,-7.629486667,6.233964296,0.794764311,0.350044444
77.12588,0,460715.2419,4276457.998,-9.025816667,3.16094808,0.499817362,0.048572222
55.84679,0,460725.3394,4276476.656,-2.37145,8.481392292,0.928467151,0.0024
98.32376,0,460705.183,4276439.411,-2.26718,7.077000096,0.849849202,0.012805556
23.02463,0,460740.9143,4276505.435,-9.063876667,2.959250266,0.471181695,0.047422222
109.23154,0,460700.007,4276429.847,-2.388153333,8.028493444,0.904634057,0.024666667
39.03449,0,460733.3172,4276491.397,-2.052973333,5.251397804,0.720274918,0.003483333
33.54642,0,460735.9214,4276496.21,-1.695576667,5.416989858,0.733758022,0.008594444
86.22357,0,460710.9249,4276450.021,-5.119613333,5.564984804,0.745463983,0.022088889
0.46083,0,460751.6213,4276525.22,-6.333973333,3.394539252,0.530780835,0.107616667
88.00219,0,460710.0809,4276448.461,-2.176856667,8.318113957,0.920024866,0.002105556
5.60162,0,460749.1819,4276520.712,-2.12033,6.008811562,0.778788585,0.019044444
20.5774,0,460742.0755,4276507.581,-3.493543333,5.391989552,0.731749042,0.035894444
48.96101,0,460728.6068,4276482.694,-5.10121,4.985961527,0.697748923,0.025844444
107.34197,0,460700.9037,4276431.504,-7.325886667,5.990264024,0.777445965,0.298483333
19.60081667,0,460742.5389,4276508.437,-2.355046667,5.231662187,0.718639693,0.014561111
72.07171667,0,460717.6403,4276462.43,-5.295096667,4.826389229,0.683622343,0.044366667
2.24,0,460750.7771,4276523.66,-0.143616667,3.924898172,0.593828394,0.253722222
85.96892,0,460711.0457,4276450.244,-4.650273333,5.947405664,0.774327562,0.027594444
95.69351667,0,460706.4312,4276441.717,-5.302533333,7.404533351,0.869497694,0.000133333
111.7536967,0,460698.8102,4276427.635,-7.66655,6.311996031,0.800166717,0.352683333
85.55556,0,460711.2419,4276450.607,-2.0325,6.323947899,0.800988283,0.003422222
79.03995,0,460714.3337,4276456.32,-2.38486,5.782777927,0.762136515,0.000744444
56.29834667,0,460725.1251,4276476.26,-5.07722,5.866616605,0.768387707,0.022705556
47.21202333,0,460729.4368,4276484.227,-4.95866,6.559510073,0.816871403,0.038477778
45.41103667,0,460730.2914,4276485.806,-5.134463333,6.987553281,0.844325132,0.032222222
71.82638333,0,460717.7567,4276462.645,-7.64504,3.608310791,0.557303937,0.013933333
116.0775533,0,460696.7585,4276423.844,-9.761083333,6.081341962,0.783999425,0.531155556
74.75246,0,460716.3682,4276460.079,-0.784806667,5.080687929,0.70592252,0.006127778
91.50793,0,460708.4173,4276445.387,-5.220583333,6.617169358,0.82067225,0.021844444
31.35530333,0,460736.9612,4276498.131,-1.49517,4.689861565,0.671160023,0.009305556
92.89925,0,460707.7571,4276444.167,-7.997626667,5.172213236,0.713676421,0.082638889
102.8387467,0,460703.0406,4276435.452,-5.42965,7.885862549,0.896849203,0.079366667
11.18576667,0,460746.5321,4276515.816,-0.956113333,4.222549826,0.625574783,0.014877778
107.3342167,0,460700.9074,4276431.51,-4.98205,6.990703483,0.844520882,0.138294444
72.66550667,0,460717.3585,4276461.909,-5.32951,4.944169694,0.694093368,0.042016667
106.3529133,0,460701.373,4276432.371,-7.512533333,5.939188883,0.773727137,0.300605556
40.33481,0,460732.7002,4276490.257,-0.4142,5.614010819,0.749273245,0.012366667
82.09968,0,460712.8818,4276453.637,-7.935176667,3.570417506,0.552719003,0.002527778
87.32280667,0,460710.4033,4276449.057,-7.644756667,4.081601166,0.610830565,0.036977778
12.33198667,0,460745.9882,4276514.811,-6.673396667,3.774605474,0.576871565,0.034588889
6.335566667,0,460748.8336,4276520.069,-2.824546667,5.159096209,0.712573627,0.004311111
114.40562,0,460697.5518,4276425.31,-0.463413333,11.00538119,1.04160509,0.002846667
69.08586667,0,460719.0571,4276465.048,-5.17072,4.566386863,0.659572702,0.043838889
86.79902333,0,460710.6518,4276449.516,-5.120843333,5.660414739,0.752848253,0.017966667
78.27621333,0,460714.6961,4276456.989,-2.511583333,6.125548007,0.787144948,0.008705556
60.28431,0,460723.2337,4276472.765,-6.764746667,4.759671796,0.677577007,0.022288889
111.9311533,0,460698.726,4276427.48,-4.97917,7.417835235,0.870277183,0.170572222
103.0577667,0,460702.9366,4276435.26,-7.9083,5.972838636,0.776180782,0.235566667
76.20768333,0,460715.6776,4276458.803,-1.17392,4.666679609,0.669007985,0.016805556
108.7792167,0,460700.2217,4276430.243,-2.376103333,7.61832961,0.881859759,0.019011111
100.18678,0,460704.299,4276437.777,-0.58049,5.872249218,0.768804479,0.007588889
97.47899,0,460705.5839,4276440.152,-7.650913333,6.229785126,0.794473067,0.129238889
10.44164333,0,460746.8852,4276516.468,-2.733426667,5.280888617,0.722707008,0.02635
71.14889,0,460718.0782,4276463.239,-7.570293333,3.625075809,0.559317093,0.017061111
76.97987,0,460715.3112,4276458.126,-9.679593333,3.004906833,0.477831011,0.064455556
109.0203267,0,460700.1073,4276430.032,-7.568863333,6.004075326,0.778446132,0.326744444
114.8241167,0,460697.3532,4276424.943,-0.88612,9.462421837,0.976002305,0.008778889
96.27186667,0,460706.1567,4276441.21,-5.307213333,7.558396169,0.878429651,0.002583333
67.87759333,0,460719.6305,4276466.107,-2.132903333,7.118060363,0.852361667,0.005811111
47.79305333,0,460729.1611,4276483.718,-4.995193333,6.006015385,0.77858644,0.038822222
16.31878,0,460744.0964,4276511.315,-8.926406667,3.18913083,0.503672336,0.033222222
