x,y,Z,Log(Conductivity mS/m),conductivity
460630.91848,4276394.0483,-0.5,-0.503389938327115,0.3137690202837733
460631.80441000004,4276393.5506,-0.5,-0.49242947197712894,0.3217885064419608
460632.69909000007,4276393.0441,-0.5,-0.6201956732475906,0.23977523579696433
460633.59498999995,4276392.537400001,-0.5,-0.7673606251348932,0.17085959589478766
460634.49211,4276392.0304000005,-0.5,-0.8843533259001776,0.13051086680399965
460635.39199000003,4276391.5178000005,-0.5,-0.7627292177853591,0.17269142858773004
460636.2948,4276390.9997000005,-0.5,-0.8287071969610569,0.14835179416552505
460637.19798,4276390.484300001,-0.5,-0.7941620157656697,0.16063418872093363
460638.10150999995,4276389.9715,-0.5,-0.8429405263511297,0.14356860272410263
460639.00549,4276389.461300001,-0.5,-1.163253931784038,0.06866668288353978
460639.91058,4276388.9469,-0.5,-1.2914445668748165,0.05111583188596694
460640.80812,4276388.4372000005,-0.5,-1.5199595567749236,0.0302023296338192
460641.69802999997,4276387.9321,-0.5,-0.8657873971906048,0.13621113218899303
460642.59173999995,4276387.4213,-0.5,-0.9081350159378857,0.12355632547998524
460643.48907,4276386.9049,-0.5,-0.6365097367442353,0.23093526833857886
460644.38858,4276386.388,-0.5,-0.6603934214147612,0.21857806581001665
460645.29114,4276385.871499999,-0.5,-0.538160080752794,0.28962758249445725
460646.19930999994,4276385.347,-0.5,-0.41057918945952737,0.3885266473640138
460647.11536999996,4276384.8147,-0.5,-0.2708404315425308,0.5359935560652618
460648.03938999993,4276384.274499999,-0.5,-0.15503405879457177,0.6997871142546289
460648.97055,4276383.7332999995,-0.5,-0.08239998215936752,0.8271799858443353
460649.89715,4276383.202699999,-0.5,-0.02344971051474197,0.9474368873829697
460650.81927000004,4276382.6827,-0.5,-0.019100925712538276,0.9569716547698827
460651.73712,4276382.161499999,-0.5,0.03148161412281727,1.0751810815878882
460652.65079000004,4276381.6391,-0.5,0.014182024083981032,1.033194353582294
460653.56019,4276381.115599999,-0.5,-0.0026883470702814736,0.9938289716054439
460654.47134,4276380.5942,-0.5,-0.012698300852690076,0.9711844030680841
460655.38416,4276380.0752,-0.5,-0.0367733872969436,0.918811902909076
460656.29638,4276379.5583999995,-0.5,-0.08505857371407198,0.822131760768843
460657.18927,4276379.0229,-0.5,-0.13230913488754178,0.7373791698673456
460658.06301000004,4276378.4688,-0.5,-0.14191930078192305,0.7212414855290099
460658.92919999996,4276377.884400001,-0.5,-0.14837842027907505,0.7105940713031863
460659.79314,4276377.2669,-0.5,-0.13430050266345953,0.7340058095985905
460660.65079999994,4276376.6296999995,-0.5,-0.08401336154250323,0.8241127598967884
460661.4957,4276375.9808,-0.5,-0.05437266101815091,0.8823224689619525
460662.32783,4276375.3202,-0.5,0.005160302137871578,1.0119529065754678
460663.14021000004,4276374.6439,-0.5,0.03500638096218814,1.08394283996029
460663.93383999995,4276374.0119,-0.5,0.037650377719095816,1.090562042296766
460664.70871000004,4276373.4244,-0.5,0.02163770916515075,1.051084687395632
460665.48347000004,4276372.9023,-0.5,0.014480175816738904,1.0339039054292323
460666.22549,4276372.501300001,-0.5,-0.004908679224287313,0.9887609833848565
460666.97906,4276372.2699,-0.5,-0.06208980039863615,0.8667826299311604
460667.65307,4276372.1257,-0.5,-0.11220367062148989,0.7723183068583882
460668.24760999996,4276372.0688000005,-0.5,-0.2897494947476499,0.5131572927250819
460668.76908,4276372.0912,-0.5,-0.647648854511458,0.22508737971186768
460667.28952,4276374.8484,-0.5,-0.6882568580367525,0.2049949403298043
460666.64774000004,4276375.386600001,-0.5,-0.33147726061857113,0.4661468345131753
460665.96616,4276376.0078,-0.5,-0.20914806362033497,0.6178057362853607
460665.31044,4276376.6482,-0.5,-0.11720838704498253,0.7634693610084173
460664.65472,4276377.288500001,-0.5,-0.11765873231517664,0.7626780854440462
460663.999,4276377.928900001,-0.5,-0.12720362939038915,0.7460988500336876
460663.31740999996,4276378.5642,-0.5,-0.04462332288669776,0.902353437505317
460662.60985,4276379.1943,-0.5,-0.0013202603040960697,0.9969646044615615
460661.87642,4276379.819300001,-0.5,-0.009241612480952094,0.9789452140670839
460661.12328000006,4276380.4374,-0.5,0.0033119319332226213,1.0076551571327335
460660.35034999996,4276381.048400001,-0.5,-0.018447357136920306,0.9584128829687194
460659.55772000004,4276381.6525,-0.5,-0.0669680701672923,0.8571008579605408
460658.73815,4276382.2472,-0.5,-0.10146529730261578,0.7916527098300942
460657.89155,4276382.8323,-0.5,-0.1065313400733488,0.782471737375898
460657.01800000004,4276383.408,-0.5,-0.10858600305469616,0.778778578265552
460656.11968,4276383.9732,-0.5,-0.06916389384347767,0.8527782322449602
460655.22255999997,4276384.533,-0.5,-0.05558679368222058,0.8798592543851843
460654.31908,4276385.0905,-0.5,-0.0071504273515705175,0.983670331106312
460653.40913999995,4276385.6457,-0.5,-0.005070204364552833,0.9883933064586927
460652.48657999997,4276386.2004,-0.5,0.0998617252199363,1.2585246470311207
460651.57074,4276386.7607,-0.5,0.1554930093240844,1.4305169541381237
460650.66154999996,4276387.3264,-0.5,0.25170955854561317,1.785293231823524
460649.65686,4276387.942100001,-0.5,0.257462311328328,1.8090989073533574
460648.66734,4276388.5616999995,-0.5,0.3320683018611372,2.148168291812751
460647.69281000004,4276389.1852,-0.5,0.3278766488850762,2.1275346840604477
460646.73119,4276389.8135,-0.5,0.3005992123780799,1.9980171532256217
460645.76595000003,4276390.4322999995,-0.5,0.2832735382189664,1.9198775852843275
460644.80473,4276391.0385,-0.5,0.23462434025431342,1.716423058595019
460643.85461,4276391.6532,-0.5,0.22257570621179631,1.669458801896772
460642.91567,4276392.2763,-0.5,0.08629150458676099,1.2198080766070987
460641.96857,4276392.9018,-0.5,-0.07436077512253349,0.8426344774846483
460641.00707,4276393.5207,-0.5,-0.3730598720781771,0.4235845664208431
460640.14055,4276394.0908,-0.5,-0.37892827768902926,0.41789937566104257
460639.2607,4276394.659,-0.5,-1.2027658399428407,0.06269518093331569
460638.36762,4276395.2253,-0.5,-1.0106418671553377,0.09757939763338583
460637.46121,4276395.7897,-0.5,-0.9455200720441312,0.11336524422112881
460636.55745,4276396.3625,-0.5,-1.937128644350544,0.011557698356239137
460635.65644000005,4276396.9436,-0.5,-2.7689583063077627,0.0017023219290293254
460632.98714999994,4276398.6487,-0.5,-1.927280054307948,0.011822789186284847
460632.17356,4276399.1685,-0.5,-1.1244663426521448,0.07508162393034991
460631.33333,4276399.7033,-0.5,-1.0235609440274032,0.09471942565357395
460630.50905,4276400.225,-0.5,-1.0316742264455818,0.09296634857033
460629.70071999996,4276400.7334,-0.5,-0.7881605626322187,0.16286937783679825
460628.8938399999,4276401.203,-0.5,-0.4451749918103428,0.3587773420940376
460628.0889699999,4276401.6379,-0.5,-0.18203778037026083,0.6576006285329864
460627.28592999995,4276402.0382,-0.5,0.037505448747163744,1.0901981701479628
460626.75489,4276402.6504,-0.5,0.20600588996801555,1.6069630467430756
460626.32878,4276403.2376999995,-0.5,0.2912650726180381,1.955532655375791
460626.00769,4276403.8002,-0.5,0.322424117739033,2.100990640622173
460625.89898000006,4276404.4694,-0.5,0.29591118901279306,1.9765654013252834
460626.00447000004,4276405.0529,-0.5,0.2779933384612462,1.896676828317676
460626.27922,4276405.5781000005,-0.5,0.27935833809867006,1.9026475144502004
460626.72641,4276406.0196,-0.5,0.2702065003155843,1.862972740852925
460627.36053999997,4276406.403,-0.5,0.24354546782412465,1.7520458524791402
460628.18151,4276406.7283,-0.5,0.21528855903034663,1.6416801953025926
460629.18911,4276407.0034,-0.5,0.1258679854071974,1.3361892868918406
460630.10321,4276406.9754,-0.5,-0.01567458280860127,0.9645514920965875
460631.09079,4276406.881100001,-0.5,-0.14253868994956517,0.7202135867836877
460632.14156,4276406.7174,-0.5,-0.18140606071858822,0.6585578627043573
460633.08937999996,4276406.3978,-0.5,-0.13327869663748065,0.7357348082270762
460634.02971000003,4276406.0575,-0.5,-0.09274888494791053,0.8077019196313772
460634.97215,4276405.6866,-0.5,-0.10580251515648331,0.7837859693343311
460635.91343,4276405.3107,-0.5,-0.13853337921621986,0.7268865296691885
460636.85365000006,4276404.9297,-0.5,-0.165965574227112,0.6823927840942893
460637.79287999996,4276404.5433,-0.5,-0.1953676322074258,0.637723421930911
460638.73134000006,4276404.1436,-0.5,-0.24282110129757883,0.5717140940651523
460639.66913,4276403.730599999,-0.5,-0.29545297380856433,0.5064621871958355
460640.60060999996,4276403.309200001,-0.5,-0.3048020485627957,0.49567606848946827
460641.53608,4276402.8825,-0.5,-0.404732099663488,0.39379291695471175
460642.47560999996,4276402.4504,-0.5,-0.38084286438202913,0.4160611217211931
460643.42407999997,4276402.0146,-0.5,-0.33163227991076283,0.46598047537174264
460644.37197000004,4276401.5849,-0.5,-0.25833372336870225,0.5516533713251655
460645.31938000006,4276401.1613,-0.5,-0.38874532354098573,0.4085589008468428
460646.27005000005,4276400.7478,-0.5,-0.3341811023088024,0.4632537010487913
460647.22381999996,4276400.3447,-0.5,-0.33118239356288093,0.46646343539724106
460648.18086,4276399.9519,-0.5,-0.3158090003304069,0.483271294638573
460649.13044,4276399.5649,-0.5,-0.30268472001643393,0.4980985528801328
460650.0782,4276399.178699999,-0.5,-0.3576753237185393,0.4388586636067533
460651.02413,4276398.7933,-0.5,-0.269519776456056,0.5376259507064796
460651.97615999996,4276398.408000001,-0.5,-0.23693979302909146,0.5795090291650636
460652.92939999996,4276398.0213,-0.5,-0.31665022098754214,0.4823361127773247
460653.88377,4276397.6332,-0.5,-0.34210235391679994,0.4548808418346634
460654.84163999994,4276397.249799999,-0.5,-0.18561009835443007,0.652213676807956
460655.79917,4276396.8672,-0.5,-0.19272540179187153,0.6416151324572584
460656.75399,4276396.482899999,-0.5,-0.16262428526569866,0.6876630905118045
460657.70593,4276396.097000001,-0.5,-0.14365214012104455,0.7183694582861282
460658.66572000005,4276395.714,-0.5,-0.17657800671747226,0.6659198999512633
460659.62885,4276395.3368,-0.5,-0.16155237482072704,0.6893624527821479
460660.59531000006,4276394.965299999,-0.5,-0.13133760472993022,0.739030556237078
460661.56087,4276394.586999999,-0.5,-0.13082535389430786,0.7399027578994678
460662.52535000007,4276394.2018,-0.5,-0.07646031408638627,0.8385707038735773
460663.48893,4276393.8099,-0.5,-0.07099204984296269,0.8491960202025638
460664.43157,4276393.4093,-0.5,-0.045795778754569846,0.8999206578554758
460665.35319,4276393.0,-0.5,-0.03110665793269039,0.9308792337246816
460666.25633999996,4276392.5845,-0.5,0.013943317263970419,1.0326266218197655
460667.1193,4276392.1915,-0.5,0.0748084731709911,1.1879782054046266
460667.9419,4276391.821,-0.5,0.16130409455226097,1.4497866440259177
460668.72873,4276391.4702,-0.5,0.2053474149145142,1.6045284238076067
460669.47972,4276391.139300001,-0.5,0.20088822475582968,1.5881379537349714
460670.19126000005,4276390.841399999,-0.5,0.2167352640261874,1.6471580156165946
460670.86337000004,4276390.5764,-0.5,0.25271419379594356,1.7894278563276775
460671.49603000004,4276390.344400001,-0.5,0.2963813290270321,1.9787062658467225
460672.10682,4276390.1411,-0.5,0.30135662111262423,2.0015047315485743
460672.6959,4276389.9666,-0.5,0.2966044336126521,1.9797230226137155
460673.37653999997,4276389.791599999,-0.5,0.23309451717544552,1.7103875127883612
460674.05718,4276389.6166,-0.5,0.15496529912378215,1.428779791986813
460674.73782000004,4276389.4416000005,-0.5,0.08747284882172979,1.2231306491020064
460675.41846,4276389.2666,-0.5,0.013591753165965845,1.0317910423631729
460675.80500999995,4276389.2894,-0.5,-0.1320683219768846,0.7377881542578107
460676.05881,4276389.4300999995,-0.5,-0.20050446806146827,0.6302248621463051
460676.22095999995,4276389.642100001,-0.5,-0.2600404921847338,0.5494896388680363
460676.30469,4276389.8891,-0.5,-0.32082675656850523,0.477719801781421
460676.31017000007,4276390.171200001,-0.5,-0.20601669470376943,0.6222763637985963
460676.2609800001,4276390.4684,-0.5,-0.141754578492528,0.7215150949968224
460676.04385,4276390.8100000005,-0.5,0.026642947873935324,1.0632685001328939
460675.77204999997,4276391.1669,-0.5,0.13692102526180325,1.370632499388726
460675.39145999996,4276391.597099999,-0.5,0.18594653041316983,1.5344280550362592
460674.90192,4276392.100500001,-0.5,0.2265890430732183,1.6849578570119936
460674.56883000006,4276392.471100001,-0.5,0.2734514226591679,1.8769444638990507
460674.0760100001,4276392.8938,-0.5,0.23204986260598068,1.7062782805035117
460673.54445000004,4276393.314499999,-0.5,0.14244044472821368,1.3881629365921602
460672.87808,4276393.8251,-0.5,0.04866793672344616,1.1185822839781447
460672.15061,4276394.371099999,-0.5,-0.12606856717888826,0.7480513875148495
460671.11237000005,4276395.1022,-0.5,-0.34009612927009325,0.45698702624921644
460669.99173999997,4276395.8763,-0.5,-1.3171193274522177,0.04818153950614372
460654.60199,4276405.9438000005,-0.5,-1.786070527124112,0.016365507326742017
460653.07532,4276406.838,-0.5,-1.8991087313591801,0.012615116589461656
460652.30294,4276407.2789,-0.5,-1.4631332123698975,0.034424432353642655
460651.53294,4276407.7242,-0.5,-1.479436201794824,0.033156127284946796
460647.66446,4276409.9841,-0.5,-0.7667433152557481,0.1711026298654122
460646.87951,4276410.4350000005,-0.5,-0.5342052874556384,0.29227704815209327
460646.09457,4276410.8859,-0.5,-0.37400438246746914,0.4226643491363335
460645.30963000003,4276411.3368,-0.5,-0.2806829146094336,0.5239828652827626
460644.52469,4276411.787699999,-0.5,-0.22691568057354294,0.5930404537815922
460643.73975,4276412.238600001,-0.5,-0.19374908278977132,0.6401045543412611
460642.94343999994,4276412.6964,-0.5,-0.15936448951386573,0.6928440799893768
460642.13585,4276413.161,-0.5,-0.12482769989831434,0.7501917781199435
460641.31689,4276413.6325,-0.5,-0.06671540796435953,0.8575996439364308
460640.48714000004,4276414.1043,-0.5,-0.030116630247323875,0.9330037080069619
460639.64643,4276414.5766,-0.5,-0.037681561743217296,0.9168925379090463
460638.79484,4276415.0494,-0.5,-0.026318337304529666,0.9411994456137209
460637.93021,4276415.525599999,-0.5,-0.0498928663309976,0.8914708229470057
460637.05237,4276416.0052,-0.5,-0.03435128777367997,0.9239505157544653
460636.16149,4276416.4882,-0.5,-0.06756716475237298,0.8559193313701927
460635.26697000006,4276416.973199999,-0.5,-0.12424362852292761,0.7512013703040076
460634.38008000003,4276417.453500001,-0.5,-0.26480616500484505,0.5434928499500585
460633.10477,4276418.1345,-0.5,-0.45034959808892094,0.3545278867100517
460631.84079,4276418.7994,-0.5,-1.0710756322214185,0.08490326034507936
460626.51501000003,4276425.2861,-0.5,-0.7807103161431164,0.1656874766438772
460627.31224,4276424.9806,-0.5,-0.30948969446183666,0.49035465846515586
460628.14496999996,4276424.6544,-0.5,-0.07819402309556996,0.8352297920423997
460628.9494,4276424.325099999,-0.5,-0.034084977021134666,0.9245172588852295
460629.83411999996,4276423.9691,-0.5,0.017319285275256197,1.0406849770153541
460630.79913,4276423.5863,-0.5,0.05797254620983024,1.1428060903759043
460631.84452,4276423.176700001,-0.5,0.07599239185779065,1.1912211395623238
460632.88959,4276422.7553,-0.5,0.0919596715086031,1.2358326689624861
460633.93425000005,4276422.3221,-0.5,0.10082782755142752,1.2613273926658182
460634.88276000007,4276421.9126,-0.5,0.1341310879053571,1.3618556843931158
460635.82862,4276421.494899999,-0.5,0.12693994393582128,1.3394914441178782
460636.77165,4276421.0691,-0.5,0.08359138375454729,1.212247741741147
460637.70830999996,4276420.637999999,-0.5,0.06739894611875469,1.1678819494440122
460638.6385,4276420.201800001,-0.5,0.03744001334818471,1.0900339217376396
460639.56878,4276419.7655,-0.5,-0.014675824679363994,0.9667722484223964
460640.49906,4276419.3292000005,-0.5,-0.020359565953298527,0.9542022450789777
460641.4292499999,4276418.893,-0.5,-0.03382760204177888,0.9250653158867602
460642.38104,4276418.458699999,-0.5,-0.11009674808906696,0.7760742107690958
460643.35442000005,4276418.0263,-0.5,-0.15531867082701087,0.6993286636093907
460644.3494,4276417.5958,-0.5,-0.24940489771645952,0.5631124148700937
460645.3535,4276417.161300001,-0.5,-0.3146380148435488,0.4845760942693744
460646.36689,4276416.7227,-0.5,-0.3137243205529934,0.48559664714842077
460647.39139,4276416.2978,-0.5,-0.35258446871379917,0.44403329008946646
460648.42702,4276415.8866,-0.5,-0.3379724571030452,0.4592271360358519
460649.57722,4276415.4643,-0.5,-0.36856458865427677,0.42799176354432705
460650.73796000006,4276415.0605999995,-0.5,-0.41597771209191625,0.38372693777855693
460651.91027999995,4276414.6927000005,-0.5,-0.283595543692988,0.5204804918070308
460653.27673000004,4276414.332900001,-0.5,-0.22994064827580127,0.5889241336390885
460654.63061999995,4276414.0018,-0.5,-0.2923716382121369,0.510068333103595
460656.07739000005,4276413.6743,-0.5,-0.2928812836662908,0.5094701179535772
460657.5256899999,4276413.375499999,-0.5,-0.25366852832956915,0.5576111786774657
460658.96773,4276413.1118,-0.5,-0.21553008991864026,0.6087933642965716
460660.40168,4276412.8654000005,-0.5,-0.195167782986922,0.638016950544708
460661.82752,4276412.6364,-0.5,-0.10401834888390254,0.7870125378179662
460663.14985,4276412.4374,-0.5,0.007557876595629682,1.0175549624074347
460664.4728800001,4276412.238700001,-0.5,0.052865647101233974,1.129446456215724
460665.79548,4276412.023,-0.5,0.03612393442922119,1.0867357006704546
460666.91539000004,4276411.8131,-0.5,0.060767041600939355,1.1501832576244988
460668.03924,4276411.588400001,-0.5,0.11416230162706398,1.3006555595092342
460669.06164999993,4276411.374,-0.5,0.15550261839079887,1.4305486056683447
460670.09994,4276411.1479,-0.5,0.17387774829716246,1.4923742546320027
460671.1617199999,4276410.9038,-0.5,0.15423376076941758,1.4263751392304163
460672.24708,4276410.6416,-0.5,0.14917519573718774,1.4098574245668745
460673.35063999996,4276410.3609,-0.5,0.13539579497176948,1.365827318473814
460674.46417000005,4276410.073899999,-0.5,0.1448763698650807,1.3959709149755821
460675.58768,4276409.780599999,-0.5,0.18524900725093207,1.5319655782916466
460676.72180000006,4276409.485400001,-0.5,0.2257113877690746,1.681556204400639
460677.86463,4276409.1914,-0.5,0.27475399842312126,1.8825824182521624
460679.01625,4276408.8985,-0.5,0.2984840954799116,1.9883099941473807
460680.15670999995,4276408.6174,-0.5,0.3026104046047448,2.007291310724301
460681.27252,4276408.351,-0.5,0.3166965244323752,2.073464119339944
460682.36369,4276408.099099999,-0.5,0.34260421790716095,2.200919802315813
460683.40299000003,4276407.9025,-0.5,0.32368755899136986,2.1071117019820376
460684.39582000003,4276407.7615,-0.5,0.3036536302258301,2.012118852660196
460685.34228,4276407.6762,-0.5,0.2437970234941266,1.7530609810497597
460686.20102999994,4276407.666800001,-0.5,0.18447119196667988,1.5292243050979302
460686.98256000003,4276407.8322,-0.5,0.056997120080695754,1.1402422262942777
460687.63388,4276408.0825000005,-0.5,-0.10426415189613476,0.7865672286413874
460688.15497000003,4276408.4178,-0.5,-0.23118643504552683,0.5872372077230787
460688.50920000003,4276408.8224,-0.5,-0.4153517877177276,0.3842803807038223
460688.69648000004,4276409.2964,-0.5,-0.849121135044968,0.14153989365166392
460686.7942,4276412.7611,-0.5,-0.7999720142561628,0.15849953255663266
460685.97134,4276413.4646000005,-0.5,-0.18477605080575957,0.6534674341553542
460685.09196,4276414.1632,-0.5,0.050973890425154274,1.1245373652904698
460684.1327000001,4276414.8486,-0.5,0.205289752901907,1.6043154019980095
460683.15017,4276415.525599999,-0.5,0.31161794944535676,2.049358556875886
460682.15313999995,4276416.192100001,-0.5,0.38079065345536145,2.4032040845064593
460681.14178,4276416.8481,-0.5,0.44883575364263373,2.810837595275867
460680.11592000007,4276417.493600001,-0.5,0.4995536706168188,3.159029420828946
460679.28741000005,4276417.9704,-0.5,0.4995491550149273,3.1589965748093385
460678.4405,4276418.4385,-0.5,0.4827051681167282,3.0388213439067275
460677.57298,4276418.8954,-0.5,0.45375357685646406,2.842847588847061
460676.68496000004,4276419.3411,-0.5,0.3990428697222658,2.5063566462523235
460675.78283000004,4276419.7844,-0.5,0.32983560164697073,2.137152935932378
460674.88996,4276420.233700001,-0.5,0.23106348398194293,1.7024073434661804
460674.00625,4276420.689200001,-0.5,0.13277816634200446,1.3576198096413643
460673.12383000006,4276421.1422,-0.5,0.054708657571474924,1.1342496595207248
460672.24271,4276421.592800001,-0.5,-0.10305540733057535,0.788759481190788
460671.36288000003,4276422.0409,-0.5,-0.25922469154567906,0.5505227979599084
460670.49011,4276422.490999999,-0.5,-0.407131465112217,0.39162331102431946
460669.62431000004,4276422.9431,-0.5,-0.46209527095902936,0.34506803363382627
460668.76759,4276423.3996,-0.5,-0.6644859022100154,0.21652801661083937
460667.90884,4276423.868100001,-0.5,-0.9211210065675618,0.11991651357115043
460639.28372,4276440.4242,-0.5,-0.8994663793907688,0.12604732127861507
460639.7913,4276440.756,-0.5,-0.6940761077152938,0.20226646867749168
460640.48916,4276441.0026,-0.5,-0.5088714362206738,0.309833636101547
460641.44161,4276441.1266,-0.5,-0.41707013901968687,0.3827629217067977
460643.3738,4276440.9082,-0.5,-0.46473850821075363,0.3429742316077431
460645.52775,4276440.6191,-0.5,-0.6433532498996866,0.22732476463278828
460647.82313000003,4276440.2751,-0.5,-0.4118926389773566,0.3873533899009932
460649.88998,4276439.4768,-0.5,-0.3495949638544983,0.44710037707761136
460651.86357000005,4276438.7407,-0.5,-0.3359857867092142,0.46133267249139187
460653.83284,4276438.027999999,-0.5,-0.33450274133407526,0.4629107418040408
460655.89688,4276437.3149,-0.5,-0.28806024481657944,0.5151571776309289
460657.96262999997,4276436.6291000005,-0.5,-0.310939161557631,0.4887208173408777
460660.03252,4276435.9716,-0.5,-0.31653785754825214,0.4824609219988976
460662.00565,4276435.3908,-0.5,-0.2552086437654683,0.555637253875745
460663.66300999996,4276434.9848,-0.5,-0.15839270196144575,0.6943961400220354
460665.25194,4276434.5934,-0.5,-0.07041088549711567,0.8503331583162703
460666.85287999996,4276434.2008,-0.5,-0.0702766442124274,0.8505960386063215
460668.46590999997,4276433.8068,-0.5,-0.04678499655038139,0.897873188947085
460670.09085,4276433.4115,-0.5,-0.038884546113242845,0.9143562838309828
460671.81797000003,4276432.9794,-0.5,-0.08607257608984788,0.8202144646859867
460673.44761000003,4276432.5647,-0.5,-0.12513210661054283,0.7496661361686513
460675.0728399999,4276432.139599999,-0.5,-0.10413833427211784,0.7867951347294695
460676.69359,4276431.7042,-0.5,-0.046575851572821146,0.8983056855580207
460678.30985,4276431.2584999995,-0.5,0.0014035814782261456,1.0032370938974686
460679.41557,4276430.9242,-0.5,0.06291412670710504,1.155883666065268
460680.52069,4276430.5718,-0.5,0.10442442635692427,1.2718164160205438
460681.62519000005,4276430.201099999,-0.5,0.08294791655991265,1.2104529593948679
460682.72206000006,4276429.8005,-0.5,0.06397543294660767,1.1587118086034025
460683.81146999996,4276429.37,-0.5,0.004522077577437838,1.0104668668116998
460684.7774,4276428.9442,-0.5,-0.03284045036863325,0.9271703815239323
460685.72049000004,4276428.4927,-0.5,-0.018866956580382382,0.9574873466781937
460686.64808,4276428.022600001,-0.5,0.02176037409782466,1.0513816044590205
460687.56008,4276427.5336,-0.5,0.02316815542869477,1.0547952258017173
460688.45667000004,4276427.025900001,-0.5,-0.05558312337946678,0.8798666902694169
460689.73883999995,4276426.5543,-0.5,-0.23163776486909202,0.5866272529408794
460690.96893,4276426.183,-0.5,-0.4898790154859209,0.3236838152820902
460692.16826,4276426.229099999,-0.5,-0.270918291381255,0.5358974723411348
460693.25833,4276426.374599999,-0.5,-0.29866684459015386,0.5027280937515941
460694.11463,4276426.7337,-0.5,-0.18790752641128317,0.6487725608850428
460694.83122999995,4276427.1995,-0.5,-0.1826893457107267,0.6566147801222298
460695.40813999996,4276427.7721,-0.5,-0.22791684703186535,0.5916749094234968
460695.82197000005,4276428.4544,-0.5,-0.24549362689985552,0.5682067297082635
460696.07279,4276429.2465,-0.5,-0.2123796249646149,0.6132257386813469
460696.16053,4276430.1482,-0.5,-0.04181609193543466,0.9082050408695467
460695.66237000003,4276431.0933,-0.5,0.17326700255618382,1.4902770126291742
460695.01676,4276432.0357,-0.5,0.3048984944846893,2.017894675953575
460694.00806,4276432.772,-0.5,0.3395003100004187,2.185245879486348
460692.92501999997,4276433.5243,-0.5,0.39066581404846334,2.458475100193519
460691.89206999994,4276434.178400001,-0.5,0.42223258358725335,2.6438242611567193
460690.8305,4276434.8368,-0.5,0.45902522372620896,2.8775655382441414
460689.39853999997,4276435.6624,-0.5,0.45525104784207904,2.852666800755054
460687.9631,4276436.4702,-0.5,0.42197348053016903,2.6422474079547102
460685.90519,4276437.616800001,-0.5,0.37757672900229916,2.385485213972839
460683.84747000004,4276438.7501,-0.5,0.3073101410936277,2.029131258154212
460681.81177000003,4276439.8815,-0.5,0.17220999367620263,1.486654307968182
460679.79799,4276441.0111,-0.5,0.0030973652652057314,1.0071574399904906
460678.00028,4276442.0252,-0.5,-0.1863817954659383,0.651055788486585
460676.21541,4276443.0316,-0.5,-0.3605592228404834,0.4359541107899823
460674.44347,4276444.0301,-0.5,-0.6177622161583305,0.24112252554336427
460672.67046,4276445.0224,-0.5,-1.3015631366665594,0.049938657533536976
460671.23824,4276445.8455,-0.5,-1.0771827019836946,0.08371770186610811
460669.80507000006,4276446.6714,-0.5,-0.8980989880242066,0.12644481110535224
460668.99003,4276447.1435,-0.5,-0.8675736278369565,0.13565205339639835
460668.17036999995,4276447.614,-0.5,-0.6761260889559036,0.21080160396236974
460667.34377,4276448.0887,-0.5,-0.6004854261216671,0.25090803767557596
460666.51021999994,4276448.567399999,-0.5,-0.5508234475547839,0.28130441764727154
460665.65537,4276449.0511,-0.5,-0.5297893003195686,0.29526413648357375
460664.77931,4276449.5397,-0.5,-0.4857145412007921,0.3268025666897313
460663.88185999996,4276450.033299999,-0.5,-0.47602487437640656,0.33417589943025655
460662.97982,4276450.5293,-0.5,-0.38540620063489955,0.4117122597344475
460662.07308999996,4276451.027899999,-0.5,-0.4169144510510916,0.38290016099219554
460661.15246,4276451.5320999995,-0.5,-0.3915808513899294,0.40590009093172397
460660.22624000005,4276452.048800001,-0.5,-0.38507031720943014,0.41203080122963226
460659.2946,4276452.578,-0.5,-0.4496492341050214,0.3551000765264313
460658.35722,4276453.109999999,-0.5,-0.5103550565890324,0.3087770000107066
460657.41403,4276453.6449,-0.5,-0.534085699644154,0.29235754096687955
460656.47955,4276454.181700001,-0.5,-0.48651244978868297,0.32620269910602473
460655.56081999996,4276454.717699999,-0.5,-0.45227283766015464,0.35296135852963406
460654.65784,4276455.2528,-0.5,-0.43975874498344525,0.36327980436643087
460653.76791000005,4276455.788000001,-0.5,-0.41296933817724346,0.3863942560881592
460652.88463000004,4276456.3116999995,-0.5,-0.42862000774560166,0.37271767836401204
460652.00791,4276456.824,-0.5,-0.4787588496433682,0.33207879950293545
460651.12945,4276457.3179,-0.5,-0.40627955979284974,0.3923922671764261
460650.24332999997,4276457.7949,-0.5,-0.3193671843233032,0.4793280183014667
460649.25648,4276458.3,-0.5,-0.34154659725924524,0.4554633149926968
460648.29673999996,4276458.8334,-0.5,-0.38310429572385774,0.4139002648264307
460648.1113,4276459.405800001,-0.5,-0.5267965710798714,0.29730583230106866
460648.08658999996,4276459.9007,-0.5,-0.7370079730410423,0.183228078394245
460648.23221000005,4276460.3089000005,-0.5,-0.759265068409503,0.17407440988722034
460648.54808,4276460.6304,-0.5,-0.9527883680537085,0.11148376622699353
460649.04061,4276460.8767,-0.5,-1.335723006842656,0.04616118969041959
460655.33449,4276460.3147,-0.5,-1.4737578836219458,0.033592483798487734
460656.25393,4276459.907000001,-0.5,-1.2309733409119172,0.05875254165641167
460657.1818,4276459.4932,-0.5,-1.6335061185791238,0.023253797244162204
460658.11808000004,4276459.0733,-0.5,-1.203191584372571,0.06263375016197495
