Z_bin,param,elm_id,region,cellType,X,Y,Z,Resistivity(ohm.m),Resistivity(log10),Sensitivity(log10),Scaled_Sensitivity(log10),Conductivity(mS/m),eX,eY,source,eX_index,filtered_row_index,x,y
-3.0,216.0,216.0,1.0,5.0,8.858866666666666,0.0,-3.01786,1.09199,0.03822,-1.85692,0.00745,915.7593018251083,7,12,30,0,30,478699.4160921599,3617347.422712993
-2.7,177.0,177.0,1.0,5.0,8.836256666666666,0.0,-2.719716666666667,1.09314,0.03868,-1.89872,0.00496,914.7959090326948,7,12,30,0,30,478699.4160921599,3617347.422712993
-2.6,412.0,412.0,1.0,5.0,9.05371,0.0,-2.5550633333333335,1.0802,0.03351,-1.64635,0.35333,925.754489909276,7,12,30,0,30,478699.4160921599,3617347.422712993
-2.3000000000000003,774.0,774.0,1.0,5.0,9.022946666666666,0.0,-2.2714333333333334,4.69116,0.67128,-3.04458,-0.91002,213.16689262357283,7,12,30,0,30,478699.4160921599,3617347.422712993
-1.8,371.0,371.0,1.0,5.0,9.002766666666666,0.0,-1.7545733333333333,0.93182,-0.03067,-0.8609,1.32046,1073.1686377197314,7,12,30,0,30,478699.4160921599,3617347.422712993
-1.5,280.0,280.0,1.0,5.0,8.994416666666666,0.0,-1.5098099999999999,0.69196,-0.15992,-0.66985,1.57237,1445.1702410543962,7,12,30,0,30,478699.4160921599,3617347.422712993
-1.4000000000000001,184.0,184.0,1.0,5.0,9.19985,0.0,-1.3845266666666667,0.67017,-0.17381,-0.54558,1.7128,1492.1587059999702,7,12,30,0,30,478699.4160921599,3617347.422712993
-1.2000000000000002,141.0,141.0,1.0,5.0,9.178973333333333,0.0,-1.1519566666666667,0.5517,-0.2583,-0.4182,1.8724,1812.5793003443903,7,12,30,0,30,478699.4160921599,3617347.422712993
-1.0,374.0,374.0,1.0,5.0,8.971686666666665,0.0,-1.0246899999999999,0.51948,-0.28443,-0.20401,2.12416,1925.0019250019247,7,12,30,0,30,478699.4160921599,3617347.422712993
-0.8,185.0,185.0,1.0,5.0,8.978303333333335,0.0,-0.7987566666666667,0.51401,-0.28903,-0.32826,2.15677,1945.4874418785628,7,12,30,0,30,478699.4160921599,3617347.422712993
-0.7000000000000001,236.0,236.0,1.0,5.0,9.008883333333333,0.0,-0.680335,0.5136149999999999,-0.289985,-0.38392000000000004,2.22018,1952.5873256156356,7,12,30,0,30,478699.4160921599,3617347.422712993
-0.5,403.0,403.0,1.0,5.0,9.026773333333333,0.0,-0.4719933333333334,0.56549,-0.24828499999999998,-0.494065,2.264965,1774.1985541434797,7,12,30,0,30,478699.4160921599,3617347.422712993
-0.4,206.0,206.0,1.0,5.0,9.014083333333334,0.0,-0.3820733333333333,0.56341,-0.24917,-0.53884,2.11565,1774.906373688788,7,12,30,0,30,478699.4160921599,3617347.422712993
-0.2,836.0,836.0,1.0,5.0,9.012373333333333,0.0,-0.18345666666666668,0.68264,-0.16581,-0.76955,2.0251,1464.9009726942459,7,12,30,0,30,478699.4160921599,3617347.422712993
-0.1,699.5,699.5,1.0,5.0,9.006186666666668,0.0,-0.09172833333333333,0.6840900000000001,-0.16636,0.7475350000000001,3.516835,1471.7252554404654,7,12,30,0,30,478699.4160921599,3617347.422712993
-5.1000000000000005,421.0,421.0,1.0,5.0,8.97472,0.0,-5.1047166666666675,1.11041,0.04548,-2.52459,-1.11462,900.5682585711585,7,12,31,0,31,478701.07324792346,3617344.796949768
-4.7,581.0,581.0,1.0,5.0,8.945943333333334,0.0,-4.716693333333334,1.11393,0.04686,-2.56021,-1.11781,897.7224780731284,7,12,31,0,31,478701.07324792346,3617344.796949768
-4.1000000000000005,775.0,775.0,1.0,5.0,9.19391,0.0,-4.138573333333333,1.11196,0.04609,-2.46997,-0.79741,899.3129249253569,7,12,31,0,31,478701.07324792346,3617344.796949768
-4.0,365.0,365.0,1.0,5.0,8.895116666666667,0.0,-3.989410000000001,1.12464,0.05101,-2.17471,-0.53868,889.1734243846919,7,12,31,0,31,478701.07324792346,3617344.796949768
-3.7,277.0,277.0,1.0,5.0,8.884423333333334,0.0,-3.6516866666666665,1.13213,0.0539,-2.22479,-0.54177,883.2907881603702,7,12,31,0,31,478701.07324792346,3617344.796949768
-3.5,368.0,368.0,1.0,5.0,9.163756666666666,0.0,-3.4778766666666665,1.12354,0.05059,-1.98284,-0.23998,890.0439681720277,7,12,31,0,31,478701.07324792346,3617344.796949768
-3.2,279.0,279.0,1.0,5.0,9.13874,0.0,-3.1630900000000004,1.13162,0.0537,-2.03721,-0.23803,883.6888708223609,7,12,31,0,31,478701.07324792346,3617344.796949768
-3.0,216.0,216.0,1.0,5.0,8.858866666666666,0.0,-3.01786,1.15297,0.06182,-1.79716,0.06721,867.325255644119,7,12,31,0,31,478701.07324792346,3617344.796949768
-2.7,177.0,177.0,1.0,5.0,8.836256666666666,0.0,-2.719716666666667,1.16688,0.06703,-1.83843,0.06525,856.9861511037982,7,12,31,0,31,478701.07324792346,3617344.796949768
-2.6,412.0,412.0,1.0,5.0,9.05371,0.0,-2.5550633333333335,1.15432,0.06233,-1.58927,0.41041,866.3109016563865,7,12,31,0,31,478701.07324792346,3617344.796949768
-2.3000000000000003,774.0,774.0,1.0,5.0,9.022946666666666,0.0,-2.2714333333333334,4.82019,0.68306,-2.93881,-0.80425,207.46070175656976,7,12,31,0,31,478701.07324792346,3617344.796949768
-1.8,371.0,371.0,1.0,5.0,9.002766666666666,0.0,-1.7545733333333333,1.05788,0.02443,-0.81321,1.36815,945.2868000151246,7,12,31,0,31,478701.07324792346,3617344.796949768
-1.5,280.0,280.0,1.0,5.0,8.994416666666666,0.0,-1.5098099999999999,0.80154,-0.09608,-0.6274,1.61482,1247.5983731317215,7,12,31,0,31,478701.07324792346,3617344.796949768
-1.4000000000000001,184.0,184.0,1.0,5.0,9.19985,0.0,-1.3845266666666667,0.77668,-0.10976,-0.49869,1.75969,1287.5315445228407,7,12,31,0,31,478701.07324792346,3617344.796949768
-1.2000000000000002,141.0,141.0,1.0,5.0,9.178973333333333,0.0,-1.1519566666666667,0.64988,-0.18717,-0.37555,1.91505,1538.7456145749984,7,12,31,0,31,478701.07324792346,3617344.796949768
-1.0,374.0,374.0,1.0,5.0,8.971686666666665,0.0,-1.0246899999999999,0.62133,-0.20668,-0.14596,2.18221,1609.4506944779746,7,12,31,0,31,478701.07324792346,3617344.796949768
-0.8,185.0,185.0,1.0,5.0,8.978303333333335,0.0,-0.7987566666666667,0.62127,-0.20672,-0.263,2.22203,1609.6061293801406,7,12,31,0,31,478701.07324792346,3617344.796949768
-0.7000000000000001,236.0,236.0,1.0,5.0,9.008883333333333,0.0,-0.680335,0.6234949999999999,-0.206005,-0.32348,2.28062,1610.0313228876676,7,12,31,0,31,478701.07324792346,3617344.796949768
-0.5,403.0,403.0,1.0,5.0,9.026773333333333,0.0,-0.4719933333333334,0.6873750000000001,-0.1637,-0.41415,2.34488,1460.8160675889815,7,12,31,0,31,478701.07324792346,3617344.796949768
-0.4,206.0,206.0,1.0,5.0,9.014083333333334,0.0,-0.3820733333333333,0.68624,-0.16352,-0.48446,2.17003,1457.216134297039,7,12,31,0,31,478701.07324792346,3617344.796949768
-0.2,836.0,836.0,1.0,5.0,9.012373333333333,0.0,-0.18345666666666668,0.82722,-0.08238,-0.69017,2.10449,1208.8682575372936,7,12,31,0,31,478701.07324792346,3617344.796949768
-0.1,699.5,699.5,1.0,5.0,9.006186666666668,0.0,-0.09172833333333333,0.829075,-0.082885,0.901,3.6703,1214.399133047259,7,12,31,0,31,478701.07324792346,3617344.796949768
-5.0,411.0,411.0,1.0,5.0,9.01674,0.0,-5.038876666666666,1.15573,0.06286,-2.0246,-0.88115,865.2539953103234,7,12,32,0,32,478700.39840960864,3617343.6005490073
-4.6000000000000005,105.0,105.0,1.0,5.0,9.086263333333335,0.0,-4.633253333333333,1.16187,0.06516,-2.19779,-0.84523,860.6814876018832,7,12,32,0,32,478700.39840960864,3617343.6005490073
-4.4,98.0,98.0,1.0,5.0,8.85889,0.0,-4.406376666666667,1.17883,0.07145,-2.28465,-0.62105,848.2987368831807,7,12,32,0,32,478700.39840960864,3617343.6005490073
-4.1000000000000005,410.0,410.0,1.0,5.0,9.096456666666667,0.0,-4.067623333333334,1.17719,0.07085,-2.22095,-0.48947,849.4805426481706,7,12,32,0,32,478700.39840960864,3617343.6005490073
-3.8000000000000003,240.0,240.0,1.0,5.0,8.9778,0.0,-3.8245566666666666,1.19666,0.07797,-1.91883,-0.35971,835.6592515835742,7,12,32,0,32,478700.39840960864,3617343.6005490073
-3.5,693.0,693.0,1.0,5.0,9.124113333333334,0.0,-3.478803333333333,1.19665,0.07797,-1.94044,-0.20406,835.6662349057787,7,12,32,0,32,478700.39840960864,3617343.6005490073
-3.3000000000000003,762.0,762.0,1.0,5.0,8.887123333333335,0.0,-3.258736666666666,1.22288,0.08738,-1.77,0.0871,817.7417244537486,7,12,32,0,32,478700.39840960864,3617343.6005490073
-2.9000000000000004,666.0,666.0,1.0,5.0,8.914093333333334,0.0,-2.94516,1.23742,0.09252,-1.69432,0.06521,808.1330510255209,7,12,32,0,32,478700.39840960864,3617343.6005490073
-2.8000000000000003,575.0,575.0,1.0,5.0,9.19553,0.0,-2.8065700000000002,1.2093,0.08253,-1.24041,0.48789,826.9246671628215,7,12,32,0,32,478700.39840960864,3617343.6005490073
-2.3000000000000003,381.0,381.0,1.0,5.0,8.91453,0.0,-2.2892200000000003,4.53647,0.65672,-1.84155,-0.10175,220.43571323077197,7,12,32,0,32,478700.39840960864,3617343.6005490073
-2.0,53.0,53.0,1.0,5.0,8.853226666666666,0.0,-2.0108566666666667,1.72295,0.23627,-1.22634,0.77778,580.3998955280188,7,12,32,0,32,478700.39840960864,3617343.6005490073
-1.8,13.0,13.0,1.0,5.0,9.001890000000001,0.0,-1.8187200000000001,1.05682,0.024,-0.76405,1.2488,946.2349312087205,7,12,32,0,32,478700.39840960864,3617343.6005490073
-1.6,809.0,809.0,1.0,5.0,8.82002,0.0,-1.5820433333333332,0.82787,-0.08204,-0.61554,1.65098,1207.9191177358764,7,12,32,0,32,478700.39840960864,3617343.6005490073
-1.4000000000000001,496.0,496.0,1.0,5.0,8.891150000000001,0.0,-1.3650666666666667,0.68475,-0.16447,-0.19084,1.92498,1460.3870025556773,7,12,32,0,32,478700.39840960864,3617343.6005490073
-1.3,552.0,552.0,1.0,5.0,9.14742,0.0,-1.3235666666666668,0.6315,-0.19963,-0.27724,1.81753,1583.5312747426763,7,12,32,0,32,478700.39840960864,3617343.6005490073
-0.9,398.5,398.5,1.0,5.0,8.928374999999999,0.0,-0.9031666666666667,0.624825,-0.20488,0.031145,2.19189,1605.1466315917592,7,12,32,0,32,478700.39840960864,3617343.6005490073
-0.6000000000000001,41.0,41.0,1.0,5.0,9.134826666666667,0.0,-0.6200733333333334,0.62717,-0.20262,-0.00856,2.12916,1594.4640209193678,7,12,32,0,32,478700.39840960864,3617343.6005490073
-0.5,176.0,176.0,1.0,5.0,8.970590000000001,0.0,-0.45979333333333333,0.69384,-0.15874,-0.10751,2.16525,1441.2544678888505,7,12,32,0,32,478700.39840960864,3617343.6005490073
-0.2,611.0,611.0,1.0,5.0,9.004036666666666,0.0,-0.22694666666666666,0.82082,-0.08575,-0.2509,2.08491,1218.2939012207305,7,12,32,0,32,478700.39840960864,3617343.6005490073
-0.1,526.0,526.0,1.0,5.0,9.002018333333334,0.0,-0.11347333333333333,0.8261149999999999,-0.08953,0.572715,2.96343,1247.684709401698,7,12,32,0,32,478700.39840960864,3617343.6005490073
-5.1000000000000005,421.0,421.0,1.0,5.0,8.97472,0.0,-5.1047166666666675,1.23257,0.09081,-2.45106,-1.04109,811.3129477433331,7,12,33,0,33,478696.5054751608,3617342.930974306
-4.7,581.0,581.0,1.0,5.0,8.945943333333334,0.0,-4.716693333333334,1.21929,0.08611,-2.48671,-1.04431,820.1494312263694,7,12,33,0,33,478696.5054751608,3617342.930974306
-4.1000000000000005,775.0,775.0,1.0,5.0,9.19391,0.0,-4.138573333333333,1.19197,0.07626,-2.40191,-0.72936,838.9472889418358,7,12,33,0,33,478696.5054751608,3617342.930974306
-4.0,365.0,365.0,1.0,5.0,8.895116666666667,0.0,-3.989410000000001,1.19057,0.07575,-2.11555,-0.47951,839.9338132155187,7,12,33,0,33,478696.5054751608,3617342.930974306
-3.7,277.0,277.0,1.0,5.0,8.884423333333334,0.0,-3.6516866666666665,1.17512,0.07008,-2.16561,-0.48259,850.9769215058888,7,12,33,0,33,478696.5054751608,3617342.930974306
-3.5,368.0,368.0,1.0,5.0,9.163756666666666,0.0,-3.4778766666666665,1.15882,0.06402,-1.92215,-0.1793,862.9467907008855,7,12,33,0,33,478696.5054751608,3617342.930974306
-3.2,279.0,279.0,1.0,5.0,9.13874,0.0,-3.1630900000000004,1.14071,0.05718,-1.98291,-0.18373,876.6470005522877,7,12,33,0,33,478696.5054751608,3617342.930974306
-3.0,216.0,216.0,1.0,5.0,8.858866666666666,0.0,-3.01786,1.14213,0.05772,-1.80373,0.06064,875.5570731878157,7,12,33,0,33,478696.5054751608,3617342.930974306
-2.7,177.0,177.0,1.0,5.0,8.836256666666666,0.0,-2.719716666666667,1.12492,0.05112,-1.8465,0.05718,888.9521032606764,7,12,33,0,33,478696.5054751608,3617342.930974306
-2.6,412.0,412.0,1.0,5.0,9.05371,0.0,-2.5550633333333335,1.10221,0.04227,-1.75521,0.24447,907.2681249489663,7,12,33,0,33,478696.5054751608,3617342.930974306
-2.3000000000000003,774.0,774.0,1.0,5.0,9.022946666666666,0.0,-2.2714333333333334,3.54646,0.5498,-2.82713,-0.69257,281.97131787754546,7,12,33,0,33,478696.5054751608,3617342.930974306
-1.8,371.0,371.0,1.0,5.0,9.002766666666666,0.0,-1.7545733333333333,0.88148,-0.05479,-0.85083,1.33053,1134.4556881608203,7,12,33,0,33,478696.5054751608,3617342.930974306
-1.5,280.0,280.0,1.0,5.0,8.994416666666666,0.0,-1.5098099999999999,0.65449,-0.18409,-0.67366,1.56856,1527.9072254732691,7,12,33,0,33,478696.5054751608,3617342.930974306
-1.4000000000000001,184.0,184.0,1.0,5.0,9.19985,0.0,-1.3845266666666667,0.63025,-0.20049,-0.53068,1.72769,1586.6719555731854,7,12,33,0,33,478696.5054751608,3617342.930974306
-1.2000000000000002,141.0,141.0,1.0,5.0,9.178973333333333,0.0,-1.1519566666666667,0.51447,-0.28864,-0.41348,1.87712,1943.7479347678193,7,12,33,0,33,478696.5054751608,3617342.930974306
-1.0,374.0,374.0,1.0,5.0,8.971686666666665,0.0,-1.0246899999999999,0.47958,-0.31914,-0.22158,2.10659,2085.157846448976,7,12,33,0,33,478696.5054751608,3617342.930974306
-0.8,185.0,185.0,1.0,5.0,8.978303333333335,0.0,-0.7987566666666667,0.46707,-0.33062,-0.35074,2.13429,2141.006701350975,7,12,33,0,33,478696.5054751608,3617342.930974306
-0.7000000000000001,236.0,236.0,1.0,5.0,9.008883333333333,0.0,-0.680335,0.463055,-0.33477500000000004,-0.39531,2.2087849999999998,2163.6008187715343,7,12,33,0,33,478696.5054751608,3617342.930974306
-0.5,403.0,403.0,1.0,5.0,9.026773333333333,0.0,-0.4719933333333334,0.50393,-0.29812,-0.514625,2.244405,1988.8912783150163,7,12,33,0,33,478696.5054751608,3617342.930974306
-0.4,206.0,206.0,1.0,5.0,9.014083333333334,0.0,-0.3820733333333333,0.50049,-0.3006,-0.53586,2.11864,1998.041918919459,7,12,33,0,33,478696.5054751608,3617342.930974306
-0.2,836.0,836.0,1.0,5.0,9.012373333333333,0.0,-0.18345666666666668,0.59696,-0.22405,-0.76884,2.02582,1675.1541141785042,7,12,33,0,33,478696.5054751608,3617342.930974306
-0.1,699.5,699.5,1.0,5.0,9.006186666666668,0.0,-0.09172833333333333,0.597165,-0.22493,0.690005,3.4593049999999996,1682.4927305151236,7,12,33,0,33,478696.5054751608,3617342.930974306
-5.1000000000000005,421.0,421.0,1.0,5.0,8.97472,0.0,-5.1047166666666675,1.13151,0.05366,-2.47471,-1.06475,883.7747788353615,7,12,34,0,34,478699.8512717348,3617340.2533492646
-4.7,581.0,581.0,1.0,5.0,8.945943333333334,0.0,-4.716693333333334,1.12519,0.05123,-2.51005,-1.06764,888.7387907820014,7,12,34,0,34,478699.8512717348,3617340.2533492646
-4.1000000000000005,775.0,775.0,1.0,5.0,9.19391,0.0,-4.138573333333333,1.11155,0.04593,-2.42019,-0.74763,899.644640367055,7,12,34,0,34,478699.8512717348,3617340.2533492646
-4.0,365.0,365.0,1.0,5.0,8.895116666666667,0.0,-3.989410000000001,1.11253,0.04631,-2.12511,-0.48907,898.8521657842934,7,12,34,0,34,478699.8512717348,3617340.2533492646
-3.7,277.0,277.0,1.0,5.0,8.884423333333334,0.0,-3.6516866666666665,1.10625,0.04385,-2.17466,-0.49164,903.9548022598871,7,12,34,0,34,478699.8512717348,3617340.2533492646
-3.5,368.0,368.0,1.0,5.0,9.163756666666666,0.0,-3.4778766666666665,1.09692,0.04017,-1.93609,-0.19323,911.6435109214893,7,12,34,0,34,478699.8512717348,3617340.2533492646
-3.2,279.0,279.0,1.0,5.0,9.13874,0.0,-3.1630900000000004,1.08941,0.03719,-1.99099,-0.19181,917.9280527992216,7,12,34,0,34,478699.8512717348,3617340.2533492646
-3.0,216.0,216.0,1.0,5.0,8.858866666666666,0.0,-3.01786,1.09431,0.03914,-1.75792,0.10645,913.8178395518638,7,12,34,0,34,478699.8512717348,3617340.2533492646
-2.7,177.0,177.0,1.0,5.0,8.836256666666666,0.0,-2.719716666666667,1.08892,0.03699,-1.79905,0.10463,918.3411086213862,7,12,34,0,34,478699.8512717348,3617340.2533492646
-2.6,412.0,412.0,1.0,5.0,9.05371,0.0,-2.5550633333333335,1.07491,0.03137,-1.5631,0.43658,930.3104445953614,7,12,34,0,34,478699.8512717348,3617340.2533492646
-2.3000000000000003,774.0,774.0,1.0,5.0,9.022946666666666,0.0,-2.2714333333333334,4.33899,0.63739,-2.91012,-0.77556,230.46838089048373,7,12,34,0,34,478699.8512717348,3617340.2533492646
-1.8,371.0,371.0,1.0,5.0,9.002766666666666,0.0,-1.7545733333333333,0.95422,-0.02035,-0.86078,1.32058,1047.9763576533715,7,12,34,0,34,478699.8512717348,3617340.2533492646
-1.5,280.0,280.0,1.0,5.0,8.994416666666666,0.0,-1.5098099999999999,0.70608,-0.15115,-0.67364,1.56859,1416.2701110355765,7,12,34,0,34,478699.8512717348,3617340.2533492646
-1.4000000000000001,184.0,184.0,1.0,5.0,9.19985,0.0,-1.3845266666666667,0.68552,-0.16398,-0.55395,1.70443,1458.7466448827167,7,12,34,0,34,478699.8512717348,3617340.2533492646
-1.2000000000000002,141.0,141.0,1.0,5.0,9.178973333333333,0.0,-1.1519566666666667,0.56068,-0.25128,-0.42546,1.86515,1783.5485481914818,7,12,34,0,34,478699.8512717348,3617340.2533492646
-1.0,374.0,374.0,1.0,5.0,8.971686666666665,0.0,-1.0246899999999999,0.52098,-0.28318,-0.21815,2.11001,1919.4594802103727,7,12,34,0,34,478699.8512717348,3617340.2533492646
-0.8,185.0,185.0,1.0,5.0,8.978303333333335,0.0,-0.7987566666666667,0.51118,-0.29143,-0.33805,2.14697,1956.258069564537,7,12,34,0,34,478699.8512717348,3617340.2533492646
-0.7000000000000001,236.0,236.0,1.0,5.0,9.008883333333333,0.0,-0.680335,0.5093799999999999,-0.293365,-0.39276,2.21134,1966.8064297483772,7,12,34,0,34,478699.8512717348,3617340.2533492646
-0.5,403.0,403.0,1.0,5.0,9.026773333333333,0.0,-0.4719933333333334,0.55926,-0.252855,-0.501735,2.2572900000000002,1791.9500803861642,7,12,34,0,34,478699.8512717348,3617340.2533492646
-0.4,206.0,206.0,1.0,5.0,9.014083333333334,0.0,-0.3820733333333333,0.55698,-0.25416,-0.54618,2.10831,1795.3966031096268,7,12,34,0,34,478699.8512717348,3617340.2533492646
-0.2,836.0,836.0,1.0,5.0,9.012373333333333,0.0,-0.18345666666666668,0.67735,-0.16919,-0.78411,2.01054,1476.3416254521296,7,12,34,0,34,478699.8512717348,3617340.2533492646
-0.1,699.5,699.5,1.0,5.0,9.006186666666668,0.0,-0.09172833333333333,0.677865,-0.16982999999999998,0.71652,3.4858200000000004,1481.8274784907612,7,12,34,0,34,478699.8512717348,3617340.2533492646
-5.0,411.0,411.0,1.0,5.0,9.01674,0.0,-5.038876666666666,1.17947,0.07169,-2.16022,-1.01677,847.8384359076534,7,12,35,0,35,478696.6319317817,3617339.557652205
-4.6000000000000005,105.0,105.0,1.0,5.0,9.086263333333335,0.0,-4.633253333333333,1.17272,0.0692,-2.33492,-0.98235,852.7184664711099,7,12,35,0,35,478696.6319317817,3617339.557652205
-4.4,98.0,98.0,1.0,5.0,8.85889,0.0,-4.406376666666667,1.16975,0.06809,-2.40704,-0.74344,854.8835221201111,7,12,35,0,35,478696.6319317817,3617339.557652205
-4.1000000000000005,410.0,410.0,1.0,5.0,9.096456666666667,0.0,-4.067623333333334,1.16416,0.06601,-2.36212,-0.63063,858.9884551951621,7,12,35,0,35,478696.6319317817,3617339.557652205
-3.8000000000000003,240.0,240.0,1.0,5.0,8.9778,0.0,-3.8245566666666666,1.15991,0.06442,-2.03317,-0.47405,862.1358553680889,7,12,35,0,35,478696.6319317817,3617339.557652205
-3.5,693.0,693.0,1.0,5.0,9.124113333333334,0.0,-3.478803333333333,1.15238,0.0616,-2.07105,-0.33467,867.7693122060432,7,12,35,0,35,478696.6319317817,3617339.557652205
-3.3000000000000003,762.0,762.0,1.0,5.0,8.887123333333335,0.0,-3.258736666666666,1.15316,0.06189,-1.90354,-0.04644,867.1823511047903,7,12,35,0,35,478696.6319317817,3617339.557652205
-2.9000000000000004,666.0,666.0,1.0,5.0,8.914093333333334,0.0,-2.94516,1.14714,0.05961,-1.80616,-0.04663,871.7331799082937,7,12,35,0,35,478696.6319317817,3617339.557652205
-2.8000000000000003,575.0,575.0,1.0,5.0,9.19553,0.0,-2.8065700000000002,1.13594,0.05535,-1.36674,0.36157,880.3281863478705,7,12,35,0,35,478696.6319317817,3617339.557652205
-2.3000000000000003,381.0,381.0,1.0,5.0,8.91453,0.0,-2.2892200000000003,3.43902,0.53644,-1.91415,-0.17435,290.7805130531372,7,12,35,0,35,478696.6319317817,3617339.557652205
-2.0,53.0,53.0,1.0,5.0,8.853226666666666,0.0,-2.0108566666666667,1.37212,0.13739,-1.36136,0.64276,728.7992303880127,7,12,35,0,35,478696.6319317817,3617339.557652205
-1.8,13.0,13.0,1.0,5.0,9.001890000000001,0.0,-1.8187200000000001,0.86387,-0.06355,-0.91131,1.10154,1157.58158056189,7,12,35,0,35,478696.6319317817,3617339.557652205
-1.6,809.0,809.0,1.0,5.0,8.82002,0.0,-1.5820433333333332,0.65819,-0.18165,-0.73867,1.52785,1519.3181300232454,7,12,35,0,35,478696.6319317817,3617339.557652205
-1.4000000000000001,496.0,496.0,1.0,5.0,8.891150000000001,0.0,-1.3650666666666667,0.54524,-0.26341,-0.31287,1.80295,1834.0547281930894,7,12,35,0,35,478696.6319317817,3617339.557652205
-1.3,552.0,552.0,1.0,5.0,9.14742,0.0,-1.3235666666666668,0.52835,-0.27708,-0.26823,1.82654,1892.6847733509985,7,12,35,0,35,478696.6319317817,3617339.557652205
-0.9,398.5,398.5,1.0,5.0,8.928374999999999,0.0,-0.9031666666666667,0.490905,-0.309105,0.001910000000000002,2.16266,2038.019535177706,7,12,35,0,35,478696.6319317817,3617339.557652205
-0.6000000000000001,41.0,41.0,1.0,5.0,9.134826666666667,0.0,-0.6200733333333334,0.52971,-0.27597,-0.01782,2.1199,1887.825413905722,7,12,35,0,35,478696.6319317817,3617339.557652205
-0.5,176.0,176.0,1.0,5.0,8.970590000000001,0.0,-0.45979333333333333,0.55034,-0.25937,-0.10057,2.17219,1817.05854562634,7,12,35,0,35,478696.6319317817,3617339.557652205
-0.2,611.0,611.0,1.0,5.0,9.004036666666666,0.0,-0.22694666666666666,0.67575,-0.17022,-0.24203,2.09378,1479.8372179060304,7,12,35,0,35,478696.6319317817,3617339.557652205
-0.1,526.0,526.0,1.0,5.0,9.002018333333334,0.0,-0.11347333333333333,0.6742349999999999,-0.17243,0.88949,3.280195,1491.6821580724404,7,12,35,0,35,478696.6319317817,3617339.557652205
-5.0,411.0,411.0,1.0,5.0,9.01674,0.0,-5.038876666666666,1.16794,0.06742,-2.19255,-1.0491,856.2083668681611,7,12,36,0,36,478697.9566439181,3617337.857003212
-4.6000000000000005,105.0,105.0,1.0,5.0,9.086263333333335,0.0,-4.633253333333333,1.15622,0.06304,-2.36725,-1.01468,864.8873051841344,7,12,36,0,36,478697.9566439181,3617337.857003212
-4.4,98.0,98.0,1.0,5.0,8.85889,0.0,-4.406376666666667,1.1485,0.06013,-2.44418,-0.78058,870.7009142359599,7,12,36,0,36,478697.9566439181,3617337.857003212
-4.1000000000000005,410.0,410.0,1.0,5.0,9.096456666666667,0.0,-4.067623333333334,1.14015,0.05696,-2.39949,-0.66801,877.077577511731,7,12,36,0,36,478697.9566439181,3617337.857003212
-3.8000000000000003,240.0,240.0,1.0,5.0,8.9778,0.0,-3.8245566666666666,1.13013,0.05313,-2.07338,-0.51426,884.8539548547511,7,12,36,0,36,478697.9566439181,3617337.857003212
-3.5,693.0,693.0,1.0,5.0,9.124113333333334,0.0,-3.478803333333333,1.1187,0.04871,-2.11219,-0.37581,893.8946992044337,7,12,36,0,36,478697.9566439181,3617337.857003212
-3.3000000000000003,762.0,762.0,1.0,5.0,8.887123333333335,0.0,-3.258736666666666,1.11515,0.04733,-1.94777,-0.09067,896.7403488319957,7,12,36,0,36,478697.9566439181,3617337.857003212
-2.9000000000000004,666.0,666.0,1.0,5.0,8.914093333333334,0.0,-2.94516,1.10343,0.04274,-1.8507,-0.09117,906.2650100142284,7,12,36,0,36,478697.9566439181,3617337.857003212
-2.8000000000000003,575.0,575.0,1.0,5.0,9.19553,0.0,-2.8065700000000002,1.09169,0.0381,-1.41323,0.31508,916.0109554910276,7,12,36,0,36,478697.9566439181,3617337.857003212
-2.3000000000000003,381.0,381.0,1.0,5.0,8.91453,0.0,-2.2892200000000003,2.93435,0.46751,-1.86193,-0.12213,340.7909758549594,7,12,36,0,36,478697.9566439181,3617337.857003212
-2.0,53.0,53.0,1.0,5.0,8.853226666666666,0.0,-2.0108566666666667,1.23801,0.09273,-1.36679,0.63733,807.7479180297412,7,12,36,0,36,478697.9566439181,3617337.857003212
-1.8,13.0,13.0,1.0,5.0,9.001890000000001,0.0,-1.8187200000000001,0.79025,-0.10224,-0.92966,1.08319,1265.4223347042075,7,12,36,0,36,478697.9566439181,3617337.857003212
-1.6,809.0,809.0,1.0,5.0,8.82002,0.0,-1.5820433333333332,0.60394,-0.219,-0.76817,1.49835,1655.7936218829684,7,12,36,0,36,478697.9566439181,3617337.857003212
-1.4000000000000001,496.0,496.0,1.0,5.0,8.891150000000001,0.0,-1.3650666666666667,0.50112,-0.30006,-0.35791,1.75792,1995.530012771392,7,12,36,0,36,478697.9566439181,3617337.857003212
-1.3,552.0,552.0,1.0,5.0,9.14742,0.0,-1.3235666666666668,0.48726,-0.31224,-0.32734,1.76743,2052.2924106226656,7,12,36,0,36,478697.9566439181,3617337.857003212
-0.9,398.5,398.5,1.0,5.0,8.928374999999999,0.0,-0.9031666666666667,0.44889,-0.34794,-0.06121,2.09954,2228.550521077723,7,12,36,0,36,478697.9566439181,3617337.857003212
-0.6000000000000001,41.0,41.0,1.0,5.0,9.134826666666667,0.0,-0.6200733333333334,0.48582,-0.31352,-0.09406,2.04366,2058.375530031699,7,12,36,0,36,478697.9566439181,3617337.857003212
